Sort,Source,Edition,Page,URL,Pub Date,Ad Type,Seek/Offer,Number Sought/Offered,Ad Price Amt,Ad Price Period,Ad Placer Name,Ad Placer Sex,Advertised Occupations,Slave Name,Slave Origin,Slave Sex,Slave Age,Slave Color,Slave Status,Location,Location City,Ad Transcription,OBS,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
154,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,venda,oferecendo serviço ,1,,,,,sapateiro,,,M,14,,escravo,"Rua da Cadeia, 54, sobrado",,"VENDE-SE hum moleque de 14 annos, bonita figura, que já trabalha de sapateiro; sobrado n. 54, na rua da Cadêa. ",,,,,,,,,,,,,,,,
155,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,venda,oferecendo serviço ,1,,,,,carpinteiro,,,M,20,preto,escravo,"Rua da Cadeia, 54, sobrado",,"VENDE-SE hum preto de 20 annos, official de carpinteiro; sobrado n. 54, na rua da Cadêa. ",,,,,,,,,,,,,,,,
156,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,venda,oferecendo serviço ,1,,,,,marinheiro,,,M,,preto,escravo,"Rua da Cadeia, 54, sobrado",,"VENDE-SE hum preto marinheiro, que entende de tudo que pertence a seu officio; na rua da Cadêa, sobrado n. 54. ",,,,,,,,,,,,,,,,
157,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,venda,oferecendo serviço ,1,,,,,boleeiro,,,M,,preto,escravo,"Rua da Cadeia, 54, sobrado",,"VENDE-SE hum preto, boleeiro de 2 e 4 rodas, e de cordões, de boa conducta; no sobrado n. 54, na rua da Cadêa. ",,,,,,,,,,,,,,,,
158,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,venda,oferecendo serviço ,3,,,,,"mocamba, cozinheira e engomadeira, ama de leite",,,F,15-16,,escravas,"Rua da Ajuda, 66, loja",,"VENDE-SE, e prefere-se ser para fóra da terra, huma mocamba de 15 a 16 annos, que lava, cozinha, engomma, corta e faz camisas, veste e prega huma Sra.; e huma ama de leite, com huma filha pardinha de 5 mezes, que lava, cozinha, engomma e cose, e he muito fiel; na rua da Ajuda n. 66, loja. ",,,,,,,,,,,,,,,,
159,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,venda,oferecendo serviço ,1,200$000,,,,"cozinheira, lavadeira, quitandeira e carregadora de água",,,F,,preta,escrava,"Rua do Lavradio, 23",,"VENDE-SE huma preta que cozinha, lava e vende quitanda, faz compras e carrega agua: o seu menor preço são 200$000 rs.; na rua do Lavradio n. 23.",,,,,,,,,,,,,,,,
160,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,venda,oferecendo serviço ,1,,,,,canoeiro e remador,,,M,,,escravo,"Rua do Jogo da Bola, 55",,"VENDE-SE hum escravo canoeiro e remador de bote e falua, moço, sadio e sem vicios o que se affiança; na rua do Jogo da Bola n. 55. ",,,,,,,,,,,,,,,,
161,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,fuga,,1,,,,,,Albino e Antonio,Angola,M,,preto,escravo,"Praia dos Mineiros, 13",,"FUGIO no dia 4 do corrente á noite hum preto por nome Albino, de nação Angola, estatura baixa, cheio de corpos, com alguns signaes de bexigas na cara; levou calças de riscado de listas: sua occupação era andar em saveiros de descarga: desappareceu mais, no dia 6, outro preto, por nome Antonio, de nação Angola, estatura baixa, cheio de corpo, com huma cicatriz em huma das pernas; levou calça de riscado, camisa de chita; seu trafico era andar em botes no caes da praia dos Mineiros; portanto, quem dos mesmos der noticias, ou os levar á dita praia dos Mineiros n. 13, segundo sobrado, será bem recompensado. ",,,,,,,,,,,,,,,,
162,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,fuga,,1,,,,,,Albino e Antonio,Angola,M,,preto,escravo,"Praia dos Mineiros, 13",,"FUGIO no dia 4 do corrente á noite hum preto por nome Albino, de nação Angola, estatura baixa, cheio de corpos, com alguns signaes de bexigas na cara; levou calças de riscado de listas: sua occupação era andar em saveiros de descarga: desappareceu mais, no dia 6, outro preto, por nome Antonio, de nação Angola, estatura baixa, cheio de corpo, com huma cicatriz em huma das pernas; levou calça de riscado, camisa de chita; seu trafico era andar em botes no caes da praia dos Mineiros; portanto, quem dos mesmos der noticias, ou os levar á dita praia dos Mineiros n. 13, segundo sobrado, será bem recompensado. ",,,,,,,,,,,,,,,,
163,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,venda,oferecendo serviço,2,,,,,"pajem, roceiro",,,M,13 e 20,,escravo,"Rua da Cadeia, 106, sobrado",,"VENDEM-SE hum moleque de 13 annos, proprio para officio ou pagem, e hum preto de 20 annos, de roça; rua da Cadêa n. 106, sobrado. ",,,,,,,,,,,,,,,,
164,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,venda,oferecendo serviço,1,,,,,carpinteiro,,,M,19,,peça,"Rua da Cadeia, 54, sobrado",,"VENDE-SE hum molecão peça, de 19 annos, official de carpinteiro; na rua da Cadêa n. 54, sobrado. ",,,,,,,,,,,,,,,,
165,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,compra ,oferecendo serviço,2,,,,,,,,F ,10,molatinha,escrava,"Rua da Cadeia, 54, sobrado",,"COMPRÃO-SE huma molatinha de 10 annos e hum molatinho de 17 annos; na rua da Cadêa n. 54, sobrado. ",,,,,,,,,,,,,,,,
166,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,compra ,oferecendo serviço,2,,,,,,,,M,17,molatinho,escravo,"Rua da Cadeia, 54, sobrado",,"COMPRÃO-SE huma molatinha de 10 annos e hum molatinho de 17 annos; na rua da Cadêa n. 54, sobrado. ",,,,,,,,,,,,,,,,
167,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,aluguel ,oferecendo serviço,1,,,,,ama de leite,,,F,,preta,forra,"Rua Larga de São Joaquim, 94",,"ALUGA-SE, na rua Larga de S. Joaquim n. 94, huma preta forra, para ama de leite. ",,,,,,,,,,,,,,,,
168,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,aluguel ,procurando serviço,1,,,,,cozinheiro,,,M,,,escravo,"Rua da Alfândega, 59",,"PRECISA-SE alugar hum escravo, perfeito cozinheiro, o qual não se duvidará comprar, caso agrade; dirijão-se á rua da Alfândega n. 59. ",,,,,,,,,,,,,,,,
169,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,compra ,procurando serviço,>1,,,,,"ferradores, estribeiros",,,M,,negros,escravos,"Largo do Rocio, 3",,"PRECISA-SE, na cocheira do largo do Rocio n. 3, de alguns officiaes bons ferradores, e tambem de negros para o serviço da estribaria. ",,,,,,,,,,,,,,,,
170,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,venda,oferecendo serviço,1,,,,,"cozinheira, engomadeira, lavadeira, quitandeira e costureira",,,F,,preta,escrava,"Rua do Sabão, 100",,"VENDE-SE huma preta, perfeita cozinheira, emgommadeira, lavadeira e quitandeira, com principio de costura; quem a pertender dirija-se á rua do Sabão n. 100. ",,,,,,,,,,,,,,,,
171,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,venda,oferecendo serviço,1,220$000,,,,comprador e carrega água,,,M,,preto,escravo,"Rua de São José, 10",,"VENDE-SE hum preto forte e de meia idade, por 220$ rs., que faz compras, carrega agua e faz todo o mais serviço; rua de S. José n. 10. ",,,,,,,,,,,,,,,,
172,Jornal do Commercio ,238,4,http://memoria.bn.br/DocReader/364568_03/940,8-Sep-1840,compra ,procurando serviço,>1,,,,,padeiros,,,M,,pretos,escravos,"Rua do Ouvidor, 54",,PRECISA-SE comprar pretos padeiros; na rua do Ouvidor n. 54. ,,,,,,,,,,,,,,,,
173,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,8-Sep-1840,venda,oferecendo serviço,>1,,,J. Bouis,M,,,,F e M,,,escravos,,,"J. BOUIS fará leilão, sabbado, na sua casa, de huma grande porção de escravos de ambos os sexos, com e sem officios, afiançados gozarem de boa saude e serem de venda valida. ",,,,,,,,,,,,,,,,
174,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,8-Sep-1840,venda,oferecendo serviço,1,,,,,pajem e cozinheiro,,,M,14,,escravo,"Rua do Rosário, 144 ",,"VENDE-SE hum moleque, de 14 annos de idade, proprio para pagem ou officio, sabendo já cozinhar, e tratar bem de animaes; na rua do Rozario n. 144. ",,,,,,,,,,,,,,,,
175,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,2,,,,,,,,M,12,,escravos,"Rua do Carmo, 41",,"VENDE-SE, na rua do Carmo n. 41, dous moleques, muito bonitos, de 12 annos de idade, e bons para officio; são muito retintos e de nação. ",,,,,,,,,,,,,,,,
176,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,aluguel,procurando serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua dos Barbonos, entre os ns. 33 e 35 ",,"PRECISA-SE alugar hum preto que cozinhe o ordinario de huma casa e faça o mais serviço; na rua dos Barbonos, entre os ns. 33 e 35, fabrica de seges.",,,,,,,,,,,,,,,,
177,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,1,,,,,"mocamba, costureira, engomadeira, cozinheira e lavadeira",,de nação,F,17,,escrava,"Rua da Cadeia, 6, sobrado",,"VENDE-SE huma mocamba recolhida de 17 annos, de elegante figura, de nação, a qual cose muito bem, engomma, cozinha e lava; afiança-se qualquer vicio; na rua da Cadêa n. 6, sobrado. ",,,,,,,,,,,,,,,,
178,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,5,260$000,,,,indefinido,,,F ,,preta,escrava,"Rua da Alfândega, 293",,"VENDEM-SE, de pessoa que se retira, 5 escravos, á saber: huma preta por 260$ rs., que faz todo o serviço; hum preto po 370$ rs., que dá 480 por dia, e he chacareiro e moço; huma linda negrinha de 10 annos, por 380$ rs.; huma linda pardinha de 13 annos, que marca, cose e engomma; e hum lindo moleque de 13 a 14 annos, proprio para pagem ou officio: na rua da Alfândega n. 293. ",,,,,,,,,,,,,,,,
179,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,5,370$000,,,,chacareiro,,,M,,preto,escravo,"Rua da Alfândega, 293",,"VENDEM-SE, de pessoa que se retira, 5 escravos, á saber: huma preta por 260$ rs., que faz todo o serviço; hum preto po 370$ rs., que dá 480 por dia, e he chacareiro e moço; huma linda negrinha de 10 annos, por 380$ rs.; huma linda pardinha de 13 annos, que marca, cose e engomma; e hum lindo moleque de 13 a 14 annos, proprio para pagem ou officio: na rua da Alfândega n. 293. ",,,,,,,,,,,,,,,,
180,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,5,380$000,,,,,,,F,10,negrinha,escrava,"Rua da Alfândega, 293",,"VENDEM-SE, de pessoa que se retira, 5 escravos, á saber: huma preta por 260$ rs., que faz todo o serviço; hum preto po 370$ rs., que dá 480 por dia, e he chacareiro e moço; huma linda negrinha de 10 annos, por 380$ rs.; huma linda pardinha de 13 annos, que marca, cose e engomma; e hum lindo moleque de 13 a 14 annos, proprio para pagem ou officio: na rua da Alfândega n. 293. ",,,,,,,,,,,,,,,,
181,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,5,,,,,costureira e engomadeira,,,F,13,pardinha,escrava,"Rua da Alfândega, 293",,"VENDEM-SE, de pessoa que se retira, 5 escravos, á saber: huma preta por 260$ rs., que faz todo o serviço; hum preto po 370$ rs., que dá 480 por dia, e he chacareiro e moço; huma linda negrinha de 10 annos, por 380$ rs.; huma linda pardinha de 13 annos, que marca, cose e engomma; e hum lindo moleque de 13 a 14 annos, proprio para pagem ou officio: na rua da Alfândega n. 293. ",,,,,,,,,,,,,,,,
182,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,,,,,,pajem,,,M,13-14,,escravo,"Rua da Alfândega, 293",,"VENDEM-SE, de pessoa que se retira, 5 escravos, á saber: huma preta por 260$ rs., que faz todo o serviço; hum preto po 370$ rs., que dá 480 por dia, e he chacareiro e moço; huma linda negrinha de 10 annos, por 380$ rs.; huma linda pardinha de 13 annos, que marca, cose e engomma; e hum lindo moleque de 13 a 14 annos, proprio para pagem ou officio: na rua da Alfândega n. 293. ",,,,,,,,,,,,,,,,
183,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,fuga,,2,,,,,,Antonio e Joaquim,Congo,,,pretos,escravos,"chacara de Matacavalos, 102",,"Fugirão, na noite do dia 2 do corrente, dous pretos de nome Antonio e Joaquim, ambos de nação Congo, os quaes forão vestidos, hum com calça de linhagem e camisa de baeta azul, e outro com calça de riscado e camisa de baeta, e com hum cobertor; os quaes ainda fallão atrapalhado: quem dos mesmos souber, ou os aprehender, dirija-se á chacara de Matacavallos n. 102. ",,,,,,,,,,,,,,,,
184,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,1,,,,,"lavadeira, engomadeira e cozinheira",,Mina,F,,preta,escrava,"Rua de São José, 9",,"VENDE-SE huma preta de nação Mina, sabendo lavar, engommar perfeitamente, e cozinhar o ordinario de huma casa; vende-se por seu senhor se retirar para fóra; na rua de S. José n. 9 se achará com quem tratar. ",,,,,,,,,,,,,,,,
185,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,compra ,procurando serviço,1,,,,,cozinheiro,,,M,,preto ,escravo,"Rua Direita, 48",,"PRECISA-SE comprar, na rua Direita n. 48, hum preto bom cozinheiro de fogão, forno e massas, perito no seu officio. ",,,,,,,,,,,,,,,,
186,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,aluguel ,procurando serviço,1,,,,,engomadeira,,,F,,preta,escrava,"Rua de São Pedro, 16, loja",,"PRECISA-SE alugar huma preta, para casa de pouca familia, que saiba engommar com perfeiçao: quem a tiver dirija-se á rua de S. Pedro n. 16, loja. ",,,,,,,,,,,,,,,,
187,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,aluguel ,procurando serviço,1,,,,,serviço doméstico,,,F,,parda,,"Rua Nova do Livramento, 104",,"ALUGA-SE huma parda para todo o serviço de huma casa de portas a dentro, dando fiador á sua conducta: quem a pretender dirija-se á rua Nova do Livramento n. 104. ",,,,,,,,,,,,,,,,
188,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,1,250$000,,,,"lavadeira, cozinheira e serviço doméstico",,,F,,preta,escrava,"Rua da Conceição, 15",,"VENDE-SE huma preta de meia idade, por 250$000 rs., sabendo bem lavar, cozinhar e fazer todo o mais serviço de huma casa; na rua da Conceição n. 15. ",,,,,,,,,,,,,,,,
189,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,aluguel,oferecendo serviço,1,,,,,"costureira, engomadeira, ensaboadeira e mocamba",,,F,,,escrava,"Rua do Cano, 72",,"ALUGA-SE huma escrava, que sabe coser, engommar, ensaboar e fazer todo o serviço pertencente a huma mocamba; na rua do Cano n. 72. ",,,,,,,,,,,,,,,,
190,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,aluguel,procurando serviço,1,,,,,sapateiro,,,M,,preto,escravo,"Rua de São Pedro, 180",,ALUGA-SE mensal hum preto official de sapateiro; na rua de S. Pedro n. 180. ,,,,,,,,,,,,,,,,
191,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,aluguel ,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua do Parto, 108",,"ALUGA-SE, na rua do Parto n. 108, hum preto bom cozinheiro. ",,,,,,,,,,,,,,,,
192,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,1,,,,,"barbeiro, sangrador, dentista e toca alguma coisa de rabeca",,,M,,,escravo,"Rua da Vala, 89",,"VENDE-SE, na rua da Valla n. 89, hum official de barbeiro, sangrador, dentista, que tambem toca alguma cousa rabeca, e he proprio para qualquer Sr. fazendeiro. ",,,,,,,,,,,,,,,,
193,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,aluguel,procurando serviço,1,,,,,ama de leite,,,F,,preta,escrava,"Praça da Constituição, 64",,"PRECISA-SE alugar, na praça da Constituição n. 64, loja de Brito, para casa muito capaz, e para amamentar huma menina de 9 mezes, huma preta que seja sadia e carinhosa: paga-se bem, e dá-se excellente tratamento. ",,,,,,,,,,,,,,,,
194,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,1,,,,,pajem,,,M,14-15,,,Hotel d'Italia,,"COMPRA-SE, no Hotel d'Italia, hum moleque de 14 a 15 annos, de boa figura, e que já possa servir de pagem; prefere-se o que souber andar a cavallo. ",,,,,,,,,,,,,,,,
195,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,1,,,,,"lavadeira, cozinheira e quitandeira",,,F,,preta,escrava,"Rua de São José, 15",,"VENDE-SE huma preta forte e robusta, lavadeira, cozinheira e quitandeira; na rua de S. José n. 15. ",,,,,,,,,,,,,,,,
196,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,aluguel,procurando serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"São Pedro da Cidade Nova, 73",,"PRECISA-SE alugar, na rua de S. Pedro da Cidade Nova n. 73, hum preto que cozinhe bem. ",,,,,,,,,,,,,,,,
197,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,1,,,,,roceiro ou ofício,,,M,,,escravo,"Rua da Lapa do Desterro, 59",,VENDE-SE hum moleque proprio para roça ou officio; na rua da Lapa do Desterro n. 59. ,,,,,,,,,,,,,,,,
198,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,1,,,,,"lavadeira, engomadeira e cozinheira",,,F,,preta,escrava,"Rua de São José, 77",,"VENDE-SE huma preta de meia idade, que lava, engomma e cozinha o ordinario de huma casa; na rua de S. José n. 77, primeiro andar. ",,,,,,,,,,,,,,,,
199,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,1,,,,,boleeiro e cozinheiro,,,M,18,,escravo,"Rua do Hospício, 98 A",,"VENDE-SE hum lindo molecão de 18 annos, perfeito boleeiro de duas e quatro rodas, governa de cordões, e he perfeito cozinheiro de forno, fogão e massas; só se vende para fóra da terra: na rua do Hospício n. 98 A. ",,,,,,,,,,,,,,,,
200,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,2,,,,,,,,F,7,preta e negrinha,escravas,"Rua da Vala, 89",,"VENDE-SE, na rua da Valla n. 89, huma preta moça com habilidades, e huma negrinha de idade de 7 annos. ",,,,,,,,,,,,,,,,
201,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,>1,,,,,,,,F e M,,,escravos,"Rua do Hospício, 98 A",,"VENDEM-SE, de huma pessoa particular, escravos de ambos os sexos com habilidades, entre elles alguns moleques; na rua do Hospício n. 98 A. ",,,,,,,,,,,,,,,,
202,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,venda,oferecendo serviço,1,,,,,"cozinheira, engomadeira e lavadeira",,,F,,preta,escrava,"Rua de São José, 77",,"VENDE-SE huma preta de bonita figura, perfeita cozinheira de forno e fogão, que aprompta hum presunto de fiambre, faz doces de calda de todas as qualidades, ditos seccos, pudins, massas de muitas qualidades, engomma, lava de saão e barrela, e não he viciosa, o que se affiança; na rua de S. José n. 77, primeiro andar. ",,,,,,,,,,,,,,,,
203,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,compra ,procurando serviço,1,,,,,padeiros,,,M,,pretos,escravos,"Rua do Ouvidor, 54",,PRECISA-SE comprar pretos padeiros; na rua do Ouvidor n. 54. ,,,,,,,,,,,,,,,,
204,Jornal do Commercio ,239,4,http://memoria.bn.br/DocReader/364568_03/944,9-Sep-1840,fuga,,1,,,,,,Anronio,Congo,M,,preto ,escravo,"Rua do Ouvidor, 46",,"Fugio, no dia 16 de julho, hum preto de nação Congo, de nome Antonio, baixo, bem reforçado, beiços grossos, nariz chato e largo, com signaes de sarnas pelas pernas, e sabendo fallar alguma cousa francez; levou huma trouxa com alguma roupa de panno e de brins; consta estar nesta cidade, e se protegia contra quem o tiver acoutado com todo o rigor da lei. Quem o levar á rua d' Ouvidor n. 46, receberá a dita gratificação acima. ",,,,,,,,,,,,,,,,
205,Jornal do Commercio ,240,4,http://memoria.bn.br/DocReader/364568_03/948,10-Sep-1840,venda,oferecendo serviço,>1,,,J. Bouis,M,"mocambas, cozinheiras, lavadeiras, engomadeiras, carpinteiros, pedreiros de roça",,,F e M,,,escravos,"Rua do Ouvidor, 90",,"J. BOUIS faz leilão hoje, na sua casa, rua do Ouvidor n. 90, de huma grande e variada porção de escravos de ambos os sexos, constando de raparigas mocambas, cozinheiras, lavadeiras, engommadeiras, carpinteiros, pedreiros, negrinhas, moleques, e mais pretos e pretas de roça, os quaes serão vendidos com condição  de perfeita saude e venda valida. A's 10 1/2 horas. ",,,,,,,,,,,,,,,,
206,Jornal do Commercio ,240,4,http://memoria.bn.br/DocReader/364568_03/948,10-Sep-1840,aluguel ,oferecendo serviço,3,,,,,"lavadeira, engomadeira e cosedeira",,,F ,,pretas,escravas,"Rua do Catete, 1",,"NA RUA do Catete n. 1, alugão-se 2 pretas, sendo huma para portas a dentro, a qual sabe com toda a perfeição lavar, engommar e coser; e hum moleque optimo para pagem que sabe mui bem tratar de animaes, e montar, fazer compras, apromptar e servir hum chá. ",,,,,,,,,,,,,,,,
207,Jornal do Commercio ,240,4,http://memoria.bn.br/DocReader/364568_03/948,10-Sep-1840,aluguel,oferecendo serviço,3,,,,,pajem,,,M,,,,"Rua do Catete, 1",,"NA RUA do Catete n. 1, alugão-se 2 pretas, sendo huma para portas a dentro, a qual sabe com toda a perfeição lavar, engommar e coser; e hum moleque optimo para pagem que sabe mui bem tratar de animaes, e montar, fazer compras, apromptar e servir hum chá. ",,,,,,,,,,,,,,,,
208,Jornal do Commercio ,240,4,http://memoria.bn.br/DocReader/364568_03/948,10-Sep-1840,venda,oferecendo serviço,1,,,,,ama de leite,,,F,,preta,escrava,"Rua dos Pescadores, 64",,"VENDE-SE huma ama de leite bonita preta, com hum filho de dous mezes: na rua dos Pescadores n. 64. ",,,,,,,,,,,,,,,,
209,Jornal do Commercio ,240,4,http://memoria.bn.br/DocReader/364568_03/948,10-Sep-1840,venda,oferecendo serviço,1,,,,,"mocamba, costureira, lavadeira e engomadeira",,Crioula,F,16,,escrava,"Rua dos quarteis de Bragança, 30",,"VENDE-SE huma crioula com 16 annos, perfeita mocamba, sabendo coser com perfeição, lavar, engommar e todo o arranjo de huma casa: na rua dos quarteis de Bragança n. 30. ",,,,,,,,,,,,,,,,
210,Jornal do Commercio ,240,4,http://memoria.bn.br/DocReader/364568_03/948,10-Sep-1840,aluguel ,oferecendo serviço,1,,,,,ama de leite,,,F,,preta,escrava,"Rua larga de São Joaquim, 94",,"ALUGA-SE na rua larga de S. Joaquim n. 94, huma preta para ama de leite, com muito bom leite, e muito carinhosa para crianças, sabendo tratar com todo o cuidado. ",,,,,,,,,,,,,,,,
211,Jornal do Commercio ,240,4,http://memoria.bn.br/DocReader/364568_03/948,10-Sep-1840,venda,oferecendo serviço,1,,,,,boleeiro e pajem,,,M,,preto,escravo,"Rua Direita, 48",,"VENDE-SE hum preto boleeiro, de elegante figura e bom pagem; na rua Direita n. 48. ",,,,,,,,,,,,,,,,
212,Jornal do Commercio ,240,4,http://memoria.bn.br/DocReader/364568_03/948,10-Sep-1840,aluguel ,procurando serviço,1,,,,,"costureira, engomadeira e cozinheiro",,,F,,preta,escrava,"Rua de São Jorge, 30",,"PRECISA-SE alugar, na rua de S. Jorge n. 30, huma preta que saiba coser, engommar e cozinhar. ",,,,,,,,,,,,,,,,
213,Jornal do Commercio ,240,4,http://memoria.bn.br/DocReader/364568_03/948,10-Sep-1840,compra ,procurando serviço,1,,,,,cozinheiro,,,M,,,forro ou cativo,"Rua do Senhor dos Passos, 174",,"PRECISA-SE de hum cozinheiro que saiba comprar e seja fiel, forro ou cativo; na rua do Senhor dos Passos n. 174. ",,,,,,,,,,,,,,,,
214,Jornal do Commercio ,240,4,http://memoria.bn.br/DocReader/364568_03/948,10-Sep-1840,venda,oferecendo serviço,1,650$000,,,,"ama de leite, cozinheira, engomadeira e lavadeira",,,F,,preta,escrava,"Beco dos Cachorros, 10",,"VENDE-SE huma ama com muito e bom leite, preta recolhida e limpa, perfeita cozinheira e lavadeira, que engomma liso, seu preço he 650$ rs., não se duvida dar a contento, e se dirá o motivo da venda; na beco dos Cachorros n. 10. ",,,,,,,,,,,,,,,,
215,Jornal do Commercio ,240,4,http://memoria.bn.br/DocReader/364568_03/948,10-Sep-1840,venda,oferecendo serviço,4,,,,,sapateiro,,, M,14,,escravo,"Rua da Cadeia, 54, sobrado",,"VENDE-SE hum preto marinheiro de tudo, e hum dito boleeiro de 2 e 4 rodas e de cordões, e dá-se a contento; huma preta mocamba que se da a contento, e hum moleque de 14 annos, que ja trabalha de sapateiro e he de bonita figura: não são viciosos: no sobrado n. 54, na rua da Cadêa. ",,,,,,,,,,,,,,,,
216,Jornal do Commercio ,240,4,http://memoria.bn.br/DocReader/364568_03/948,10-Sep-1840,venda,oferecendo serviço,4,,,,,mocamba,,,F,,preta,escrava,"Rua da Cadeia, 54, sobrado",,"VENDE-SE hum preto marinheiro de tudo, e hum dito boleeiro de 2 e 4 rodas e de cordões, e dá-se a contento; huma preta mocamba que se da a contento, e hum moleque de 14 annos, que ja trabalha de sapateiro e he de bonita figura: não são viciosos: no sobrado n. 54, na rua da Cadêa. ",,,,,,,,,,,,,,,,
