Sort,Source,Edition,Page,URL,Pub Date,Ad Type,Seek/Offer,Number Sought/Offered,Ad Price Amt,Ad Price Period,Ad Placer Name,Ad Placer Sex,Advertised Occupations,Slave Name,Slave Origin,Slave Sex,Slave Age,Slave Color,Slave Status,Location,Location City,Ad Transcription,OBS,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
124,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,1,,,,,ama de leite,,,F,,preta,escrava,"Rua da Valla, 89",,"VENDE-SE na rua da Valla n. 89, huma linda preta rapariga, ama de leite, sem filho, com habilidades, e he de boa conducta.",,,,,,,,,,,,,,,,
125,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,1,,,,,cozinheiro,,,M,18,preto,escravo,"Rua de São José, 46",,"VENDE-SE hum moleque de 18 annos, de boa figura, bom cozinheiro do trivial e tem princípios de alfaiate; na rua de S. José n. 46.",,,,,,,,,,,,,,,,
126,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,1,300,,,,cozinheiro,,,M,,preto,escravo,"Rua da Lapa do Desterro, 59",,"VENDE-SE, por 300$ rs. , hum molecote cozinheiro de forno e fogão (menos de massas); rua da Lapa do Desterro n. 59.",,,,,,,,,,,,,,,,
127,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,1,630$ / 360$,,,,ama de leite,,,F,,preta,escrava,Beco dos Carmelitas,,"VENDE-SE, por 630$ rs. , huma linda e sadia preta, ama de leite do primeiro parto, com habilidades; e huma linda pretinha de 9 a 10 annos de idade, por 360$ rs. ; no beco dos Carmelitas.",,,,,,,,,,,,,,,,
128,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,compra,procurando serviço,1,360,,,,,,,F,,,,"Rua d'Alfândega, 133",,"O senhor que offereceu 360$ rs. Pela escrava que sabe lavar, cozinhar e vender quitanda, pode ir buscar, ou outra qualquer pessoa a que pretenda: na rua d'Alfândega n. 133.",,,,,,,,,,,,,,,,
129,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,,,,"Rua do Sabão, 57",,ALUGA-SE  huma boa ama de leite: na rua do Sabão n. 57.,,,,,,,,,,,,,,,,
130,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,1,,,,,roceiro,,,M,,preto,escravo,"Rua da Conceição, 15",,VENDE-SE hum reforçado preto de roça proprio para todo o serviço a que o queirãoapplicar: na rua da Conceição n. 15.,,,,,,,,,,,,,,,,
131,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,1,,,,,,,,F,16,preta,escrava,"Rua da Cadêa, 54",,"VENDEM-SE huma preta e huma mulatinha que regulão ter 16 annos, as quaes são prendadas: na rua da Cadêa n. 54.",,,,,,,,,,,,,,,,
132,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,3,,,,,roceiro,,,M,,preto,escravo,"Rua da Cadêa, 54",,"VENDEM-SE tres pretos de serviço de roça, os quaes são altos, fortes, e bous para serviço pesado: na rua da Cadêa n. 54, sobrado.",,,,,,,,,,,,,,,,
133,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,1,,,,,"lavadeira, cozinheira, engomadeira",,,F,,preta,escrava,"Rua de São José, 72",,"VENDE-SE huma preta reforçada de bonita figura, que lava, cozinha e engomma: na rua de S. José n. 72.",,,,,,,,,,,,,,,,
134,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,4,,,,,pedreiro,,,M,18,preto,escravo,"Rua da Cadêa, 78",,"VENDEM-SE hum molecão peça de 18 annos com principio de pedreiro; huma preta mina quitandeira, lavadeira, cozinheira e engommadeira; outra cozinheira e lavadeira, e faz compras, e hum preto de meia idade que dá-se por 200$ : na rua da Cadêa n. 78.",,,,,,,,,,,,,,,,
135,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,1,,,,,cozinheiro,,,M,28,preto,escravo,"Rua da Cadêa, 68",,"VENDEM-SE hum molecote bom cozinheiro e pagem, e hum dito de 28 annos: na rua da Cadêa n. 68.",,,,,,,,,,,,,,,,
136,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,1,,,,,"costureira, engomadeira, lavadeira",,,F,18,preta,escrava,"Rua da Cadêa, 68",,"VENDE-SE huma mocamba de 18 a 20 annos, que cose, engomma, lava, e cozinha: na rua da Cadêa n. 68.",,,,,,,,,,,,,,,,
137,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,compra,oferecendo serviço,>1,,,,,,,,M,,,escravo,"Rua dos Ourives, 17",,"Continua-se a comprar escravos com officio e sem elle, de ambos os sexos, os quaes se pagão bem: na rua dos Ourives n. 17.",,,,,,,,,,,,,,,,
138,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,,,,"Rua Direita, 38",,"ALUGA-SE  huma ama de leite, na rua Direita n. 38.",,,,,,,,,,,,,,,,
139,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,1,350,,,,cozinheira,,,F,,parda,escrava,"Rua do Piolho, 27 A",,"VENDE-SE huma parda de meia idade, muito reforçada, por 350$, sabendo bem cozinhar de forno e fogão, engommar, lavar, fazer doces de todas as qualidades, refinar assucar, rechelar; a qual serve para tomar conta de huma casa, por ser de boa conducta, o que se afiança: na rua do Piolho n. 27 A.",,,,,,,,,,,,,,,,
140,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,1,,,,,,,,M,,preto,escravo,Rua da Alfândega n182,,"VENDE-SE hum molecão de 17 a 18 annos, carregador de café; na rua da Alfândega n.182",,,,,,,,,,,,,,,,
141,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,compra,procurando serviço,1,,,,,ama de leite,,,F,,,escrava,"Rua da Prainha, 86",,"PRECISA-SE comprar, na rua da Prainha n. 86, huma ama de leite, a qual tendo boas qualidades e bom leite, não se olha a preço.",,,,,,,,,,,,,,,,
142,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,compra,procurando serviço,1,,,,,"costureira, engomadeira",,,F,,,escrava,"Rua da Prainha, 86",,"PRECISA-SE comprar, na rua da Prainha n. 86, para fôra da província, huma escrava costureira e engommadeira, e alguns pretos.",,,,,,,,,,,,,,,,
143,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,aluguel,oferecendo serviço,1,,,,,"lavadeira, engomadeira, cozinheira",,,F,,preta,,"Rua da Prainha, 86",,"ALUGA-SE, na rua da Prainha n. 86, huma preta para todo o serviço de portas a dentro, sabendo lavar, engommar e cozinhar.",,,,,,,,,,,,,,,,
144,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,compra,procurando serviço,1,,,,,ama de leite,,,F,,preta,escrava,"Praça da Constituição, 4",,"PRECISA-SE comprar, na praça da Constituição, casa n. 4, huma preta para ama de leite, que seja rapariga e bem parecida; e dous pretos que sirvão para o ganho.",,,,,,,,,,,,,,,,
145,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,aluguel; venda,oferecendo serviço,1,,,,,ama de leite,,,F,,parda,livre,"Rua do Ouvidor, 66, 1º andar",,"ALUGA-SE  huma parda livre, para ama de leite, recolhida e bem prendada, sendo ainda muito moça; na rua do Ouvidor n. 66, 1º andar: na mesma casa vende-se huma crioulinha muito linda, tendo 2 annos de idade.",,,,,,,,,,,,,,,,
146,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,1,,,,,,,,F,9,preta,escrava,Beco dos Carmelitas,,"VENDE-SE, por 630$ rs. , huma linda e sadia preta, ama de leite do primeiro parto, com habilidades; e huma linda pretinha de 9 a 10 annos de idade, por 360$ rs. ; no beco dos Carmelitas.",,,,,,,,,,,,,,,,
147,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,4,,,,,"quitandeira, lavadeira, cozinheira, engomadeira",,,F,,preta,escrava,"Rua da Cadêa, 78",,"VENDEM-SE hum molecão peça de 18 annos com principio de pedreiro; huma preta mina quitandeira, lavadeira, cozinheira e engommadeira; outra cozinheira e lavadeira, e faz compras, e hum preto de meia idade que dá-se por 200$ : na rua da Cadêa n. 78.",,,,,,,,,,,,,,,,
148,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,4,,,,,"cozinheira, lavadeira",,,F,,preta,escrava,"Rua da Cadêa, 78",,"VENDEM-SE hum molecão peça de 18 annos com principio de pedreiro; huma preta mina quitandeira, lavadeira, cozinheira e engommadeira; outra cozinheira e lavadeira, e faz compras, e hum preto de meia idade que dá-se por 200$ : na rua da Cadêa n. 78.",,,,,,,,,,,,,,,,
149,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,4,200,,,,,,,M,,preto,escravo,"Rua da Cadêa, 78",,"VENDEM-SE hum molecão peça de 18 annos com principio de pedreiro; huma preta mina quitandeira, lavadeira, cozinheira e engommadeira; outra cozinheira e lavadeira, e faz compras, e hum preto de meia idade que dá-se por 200$ : na rua da Cadêa n. 78.",,,,,,,,,,,,,,,,
150,Jornal do Commercio,207,4,http://memoria.bn.br/DocReader/364568_03/816,7-Aug-1840,venda,oferecendo serviço,1,,,,,,,,F,10,preta,escrava,"Rua do Carmo, 41",,"VENDE-SE na rua do Carmo n. 41, huma preta de 20 annos, reforçada, bem parecida, boa lavadeira, e faz todo o serviço de casa: há mais huma negrinha de 10 annos, muito bonita.",,,,,,,,,,,,,,,,
151,Jornal do Commercio,208,4,http://memoria.bn.br/DocReader/364568_03/820,8-Aug-1840,venda,oferecendo serviço,>1,,,J. Bouis,M,,,,M/F,,,escravo,"Rua do Ouvidor, 90",,"J. BOUIS fará leilão hoje, em sua casa, rua do Ouvidor n. 90, de huma grande porção de escravos de ambos os sexos, constando de pretos de roça, ditos com officios, lindo molecão de 18 annos de idade, perito official de alfaiate de toda a obra, menos casaca; lindos moleques proprios para pagens, e para lavadeiras, pretos carpinteiros, cozinheiros, etc., que serão vendidos com fiança de saude e boa venda. A's 10 1/2 horas.",,,,,,,,,,,,,,,,
152,Jornal do Commercio,208,4,http://memoria.bn.br/DocReader/364568_03/820,8-Aug-1840,venda,oferecendo serviço,1,,,,,costureira,,,F,,preta,escrava,"Rua do Carmo, 4",,"VENDE-SE huma preta perfeita costureira, que sabe bordar e lavar; na rua do Carmo n. 4.",,,,,,,,,,,,,,,,
153,Jornal do Commercio,208,4,http://memoria.bn.br/DocReader/364568_03/820,8-Aug-1840,compra,oferecendo serviço,1,,,,,"cozinheira, engomadeira",,,F,,preta,escrava,"Rua do Princípe de Vallongo, 114",,"QUEM quizer comprar huma preta boa cozinheira e engommadeira, dirija-se á rua do Princípe de Vallongo n. 114, na venda da esquina.",,,,,,,,,,,,,,,,
154,Jornal do Commercio,208,4,http://memoria.bn.br/DocReader/364568_03/820,8-Aug-1840,venda,oferecendo serviço,1,,,,,cozinheira,,,F,23,preta,escrava,"Rua da Ajuda, 66",,"VENDE-SE huma preta de 23 annos, que lava, cozinha de forno e fogão, e he optima quitandeira; na rua da Ajuda n. 66, loja.",,,,,,,,,,,,,,,,
155,Jornal do Commercio,208,4,http://memoria.bn.br/DocReader/364568_03/820,8-Aug-1840,venda,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua dos Ourives, 17",,"VENDE-SE por precisão hum preto muito reforçado, cozinheiro do ordinario, e entende de chacara; na rua dos Ourives n. 17, loja.",,,,,,,,,,,,,,,,
156,Jornal do Commercio,208,4,http://memoria.bn.br/DocReader/364568_03/820,8-Aug-1840,aluguel,procurando serviço,1,6$000,,,,,,,F,14,preta,,"Rua do Piolho, 36",,"PRECISA-SE alugar huma negrinha de 14 annos, pouco mais ou menos, não excedendo de 6$000 rs. Mensaes o seu aluguel; na rua do Piolho n. 36, loja.",,,,,,,,,,,,,,,,
157,Jornal do Commercio,208,4,http://memoria.bn.br/DocReader/364568_03/820,8-Aug-1840,venda,oferecendo serviço,1,,,,,,,,F,,,escrava,"Rua dos Latoeiros, 79 A",,"VENDE-SE, na rua dos Latoeiros n. 79 A, huma escrava muito moça, com principios de tudo o que deve saber huma mocamba.",,,,,,,,,,,,,,,,
158,Jornal do Commercio,208,4,http://memoria.bn.br/DocReader/364568_03/820,8-Aug-1840,venda,oferecendo serviço,1,300,,,,cozinheiro,,,M,,,escravo,"Rua da Lapa do Desterro, 59",,"VENDE-SE, por 300$ rs. , hum molecote cozinheiro de forno e fogão (menos de massas); rua da Lapa do Desterro n. 59.",,,,,,,,,,,,,,,,
159,Jornal do Commercio,208,4,http://memoria.bn.br/DocReader/364568_03/820,8-Aug-1840,venda,oferecendo serviço,1,,,,,costureira,,,F,,preta,escrava,"Beco dos Carmelitas, 15",,"VENDE-SE huma linda pretinha de 8 a 9 annos, com principio de costura; no beco dos Carmelitas n. 15.",,,,,,,,,,,,,,,,
160,Jornal do Commercio,208,4,http://memoria.bn.br/DocReader/364568_03/820,8-Aug-1840,aluguel,oferecendo serviço,1,,,,,"cozinheira, lavadeira",,,F,,preta,,"Campo de Santa Anna,, lado do museo, 8",,"ALUGA-SE  huma preta que cozinha, lava, faz compras, e todo o mais serviço; no Campo, lado do musco, n. 8.",,,,,,,,,,,,,,,,
161,Jornal do Commercio,208,4,http://memoria.bn.br/DocReader/364568_03/820,8-Aug-1840,venda,oferecendo serviço,3,,,,,,,,M,,preto,escravo,"Rua da Cadêa, 54",,"VENDEM-SE tres pretos boas peças, altos e sãos, do serviço de roça; na rua da Cadêa n. 54, sobrado.",,,,,,,,,,,,,,,,
162,Jornal do Commercio,208,4,http://memoria.bn.br/DocReader/364568_03/820,8-Aug-1840,"compra
",procurando serviço,1,,,,,"carpinteiro, pedreiro",,,M,,,escravo,"Beco da Boa-Morte, 8, 1º andar",,"COMPRÃO-SE escravos de officios de carpinteiro e pedreiro, no beco da Boa-Morte n. 8, 1 andar; na mesma casa dá-se dinheiro sobre trastes de ouro e prata.",,,,,,,,,,,,,,,,
163,Jornal do Commercio,208,4,http://memoria.bn.br/DocReader/364568_03/820,8-Aug-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,,preta,escrava,"Rua do Rosário, 74",,"ALUGA-SE , para ama, huma escrava moça e recolhida, com muito e bom leite, do primeiro parto; na rua do Rosário n. 74.",,,,,,,,,,,,,,,,
164,Jornal do Commercio,209,4,http://memoria.bn.br/DocReader/364568_03/824,9-Aug-1840,venda,oferecendo serviço,1,,,Augusto Deshays,M,,,,M/F,,,escravo,"Rua do Catete, 243",,"AUGUSTO DESHAYS, agente, fará leilão, amanhaa domingo, 9 do corrente, na rua do Catete n. 243, de todos os trastes porcelana, na rua do Catete n. 243, de todos os trastes porcelana, louça cristaes, etc.. por conta do Illm. St. Leopoldo Prioux de Aveira, que se retira para fóra, a saber: huma rica mobilia de mogno, obra de folhas, como cadeiras, sofá, consolos, mesa redonda, huma rica escrevaninha de mogno, huma cadeira de dito coberta de morroquim, huma rica cama grande, feita de huma madeira muito rara do Pará; guarda-roupa de mogno, dito chiffonnier com pedras de marmore, huma rica commoda de dito, aparadores de sala de jantar, cadeiras francezas, espelho dito, apparelho de cistal para mesa, de voltarete, obra prima, com todos os tentos; huma rica porção de joias, diversas mocambas e escravos com officios. Arrematar-se-hão os alugueis da dita casa nobre, rua do Catete n. 243. Vender-se-hão diversas propriedades de casa, das quaes huma folha avulsa dará o detalhe. Principiará ás 11 horas em ponto. Este leilão, annunciado para o dia 5 do corrente, não pode ter lugar em consequencia da chuva.",,,,,,,,,,,,,,,,
165,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,venda,oferecendo serviço,,,,Frederico Guilherme,M,,,,M/F,,,escravo,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME fará leilão, 4 feira 12 do corrente, na sua casa, rua do Ouvidor n. 84, de huma grande porção de escraos de ambos os sexos, entre os quaes ha pretos de officios e de roça, pretas engommadeiras, costureiras e cozinheiras, negrinhas e moleques, os quaes se vendem com condição de perfeita saude e fiança de boas vendas.",,,,,,,,,,,,,,,,
166,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,venda,oferecendo serviço,1,360,,,,,,,F,8,preta,escrava,"Beco dos Carmelitas, 15",,"VENDE-SE por 360$ rs. Huma linda pretinha de 8 a 9 annos, cosendo soffrivelmente: no beco dos Carmelitas n. 15.",,,,,,,,,,,,,,,,
167,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,venda,oferecendo serviço,1,300,,,,cozinheiro,,,M,,,escravo,"Rua da Lapa do Desterro, 59",,VENDE-SE por 300$ rs. Hum molecote cozinheiro de forno e fogão (menos de massa): na rua da Lapa do Desterro n. 59.,,,,,,,,,,,,,,,,
168,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,venda,oferecendo serviço,1,,,,,"lavadeira, cozinheira, engomadeira",,,F,13,,escrava,"Rua do Parto, 192",,"VENDE-SE huma mocamba de 13 a 14 annos de idade, que sabe lavar, engommar, e cozinhar, e também cose tudo perfeitamente; quem a pretender dirija-se á rua do Parto n. 192.",,,,,,,,,,,,,,,,
169,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,venda,oferecendo serviço,1,,,,,marinheiro,,,M,16,pardo,escravo,"Praia de Dom Manoel, beco dos Ferreiros, 21",,"VENDE-SE hum pardo escuro, marinheiro, de idade 16 annos; quem o pretender dirija-se á praia de D. Manoel, beco dos Ferreiros n. 21, primeiro andar.",,,,,,,,,,,,,,,,
170,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,venda,oferecendo serviço,1,,,,,,,,M,,preto,escravo,"Rua do Sabão, 81",,"VENDE-SE hum preto na rua do Sabão n. 81, por preço commodo.",,,,,,,,,,,,,,,,
171,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,venda/aluguel,procurando serviço,1,,,,,sapateiro,,,M,24,preto,,"Rua da Quitanda, 125",,"PRECISA-SE comprar hum preto que seja bom official de sapateiro, e que não tenha de idade mais de 24 annos; na rua da Quitanda n. 125.",,,,,,,,,,,,,,,,
172,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,venda,oferecendo serviço,1,320,,,,,,,M,,preto,escravo,"Rua do Lavradio, 23",,"VENDE-SE hum preto bom para todo o serviço, sendo seu menor preço 320$ rs., na rua do Lavradio n. 23.",,,,,,,,,,,,,,,,
173,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,fuga,procurando serviço,1,,,,,,Joaquim,Congo,M,,,,"Travessa do Nuncio, 6",,"FUGIO, no dia 4 do corrente, hum escravo de nome Joaquim, de nação Congo, levando vestido camisa de algodão de Minas e calças do mesmo: quem o apprehender e levar á travessa do Nuncio n. 6, será recompensado.",,,,,,,,,,,,,,,,
174,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,venda,oferecendo serviço,1,,,,,"costureira, engomadeira, cozinheira",,,F,18,preta,escrava,"Rua da Cadêa, 68",,"VENDE-SE, de huma familia que se retira, huma boa mocamba de 18 a 20 annos, que cose, engomma, lava e cozinha; e huma linda negrinha de 13 a 14 annos, com bons princípios das mesmas habilidades: na rua da Cadêa n. 68.",,,,,,,,,,,,,,,,
175,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,compra,oferecendo serviço,>1,,,,,,,,M,,,escravo,"Rua dos Ourives, 17, loja",,"COMPRÃO-SE escravos de ambos os sexos, com officios e sem elles, os quaes se pagão bem; na rua dos Ourives n. 17, loja",,,,,,,,,,,,,,,,
176,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,venda,oferecendo serviço,1,,,,,lavadeira,,,F,,,escrava,"Rua do Piolho, 27 A",,"VENDE-SE huma elegante escrava moça, alta e bem feita, sem vícios nem molestias, a qual he excellente lavadeira de barrela, engomma liso, cozinha alguma cousa, e faz todo o mais serviço de huma casa; na rua do Piolho n. 27 A.: na mesma casa vende-se huma bonita pardinha.",,,,,,,,,,,,,,,,
177,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,aluguel,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,,"Rua da Cadêa, 66",,"PRECISA-SE alugar hum preto cozinheiro, que não tenha vícios; na rua da Cadêa n. 66.",,,,,,,,,,,,,,,,
178,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,aluguel,oferecendo serviço,1,,,,,"lavar, engomadeira, cozinheira, costureira",,,F,,,escrava,"Travessa do Nuncio, 6",,"ALUGA-SE  huma escrava que sabe lavar, engommar, coser a cozinhar; quem precisar dirija-se á travessa do Nuncio n. 6.",,,,,,,,,,,,,,,,
179,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,fuga,procurando serviço,1,,,,,,Antonio,,M,,pardo,escravo,"Largo de Santa Rita, 211",,"FUGIO, da Santa Casa de Misericórdia, no dia 5 do corrente, hum pardo de nome Antônio, que ali se achava a tratar-se, sendo também conhecido pelo nome José Bento Jorge, por dar este nome no arsenal da marinha, onde trabalhava de carpinteiro; o qual pardo he da herança do fallecido José Bento Jorge. Este pardo he rapaz ainda, bastante feio e tem huma ferida no pescoço ainda de fresco; quem o pegar e levar ao largo de Santa Rita n. 211, receberá boas alviçaras.",,,,,,,,,,,,,,,,
180,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,aluguel,procurando serviço,1,,,,,"lavadeira, engomadeira, costureira",,,F,,preta,,"Rua do Sabão, 90",,"PRECISA-SE alugar huma preta que saiba lavar, engommar, coser e cozinhar com perfeição; na rua do Sabão n. 90.",,,,,,,,,,,,,,,,
181,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,venda/aluguel,procurando serviço,1,,,,,criado,,,M,,branco ou preto,forro ou cativo,"Rua da Cadêa, 52",,"PRECISA-SE de hum criado branco ou preto, forro ou cativo; na rua da Cadêa n. 52: na mesma casa se necessita de hum bom cozinheiro.",,,,,,,,,,,,,,,,
182,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,fuga,procurando serviço,1,,,,,,Caetano,,M,12,,escravo,"Rua dos Ourives, 53",,"FUGIO, no dia 22 de julho proximo passado, hum moleque crioulo por nome Caetano, de idade de 12 a 13 annos, levando vestido calças de aniagem e camisa de algodão americano; quem o apresentar na casa da rua dos Ourives n. 53, será gratificado.",,,,,,,,,,,,,,,,
183,Jornal do Commercio,210,4,http://memoria.bn.br/DocReader/364568_03/828,10-Aug-1840,aluguel,oferecendo serviço,1,,,,,"costureira, lavadeira",,,F,,preta,,"Ladeira da Conceição, 3",,"ALUGA-SE, na ladeira da Conceição n. 3, huma preta que cose e lava.",,,,,,,,,,,,,,,,
184,Jornal do Commercio,211,3,http://memoria.bn.br/DocReader/364568_03/831,11-Aug-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,,,,M/F,,,escravo,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME fará leilão, 4 feira 12 do corrente, na sua casa, rua do Ouvidor n. 84, de huma grande porção de escraos de ambos os sexos, entre os quaes ha pretos de officios e de roça, pretas engommadeiras, costureiras e cozinheiras, negrinhas e moleques, os quaes se vendem com condição de perfeita saude e fiança de boas vendas.",,,,,,,,,,,,,,,,
185,Jornal do Commercio,211,4,http://memoria.bn.br/DocReader/364568_03/832,11-Aug-1840,venda,oferecendo serviço,1,,,,,"costureira, lavadeira, engomadeira",,,F,15,preta,escrava,"Rua de São Francisco da Prainha, 103",,"VENDE-SE huma preta que terá 15 annos pouco mais ou menos, a qual sabe coser, lavar, engommar, e he prompta para todo o serviço a que a quizerem applicar; quem a pretender dirija-se á rua de S. Francisco da Prainha n. 103.",,,,,,,,,,,,,,,,
186,Jornal do Commercio,211,4,http://memoria.bn.br/DocReader/364568_03/832,11-Aug-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,,preta,,"Rua do Sabão, 57",,"ALUGA-SE huma preta ama de leite, com todas as qualidades precisas para bem criar huma criança; na rua do Sabão n. 57.",,,,,,,,,,,,,,,,
187,Jornal do Commercio,211,4,http://memoria.bn.br/DocReader/364568_03/832,11-Aug-1840,aluguel,oferecendo serviço,1,,,,,,,,F,,preta,forra,"Rua da Alfândega, 123",,"ALUGA-SE huma crioula forra, sabendo cozinhar o ordinario de huma casa, lavar e engommar, para servir de portas a dentro; na rua da Alfândega n. 123",,,,,,,,,,,,,,,,
188,Jornal do Commercio,211,4,http://memoria.bn.br/DocReader/364568_03/832,11-Aug-1840,venda,oferecendo serviço,1,,,,,"lavadeira, engomadeira, cozinheira",,,F,,preta,escrava,"Rua do Sabão, 67",,"VENDE-SE huma preta que lava, engomma e cozinha; na rua do Sabão n. 67.",,,,,,,,,,,,,,,,
189,Jornal do Commercio,211,4,http://memoria.bn.br/DocReader/364568_03/832,11-Aug-1840,aluguel,procurando serviço,1,,,,,,,,M,,,,"Rua do Ouvidor, 87",,"PRECISA-SE alugar 2 ou 3 escravos que entendão de chacara, na rua do Ouvidor n. 87.",,,,,,,,,,,,,,,,
190,Jornal do Commercio,211,4,http://memoria.bn.br/DocReader/364568_03/832,11-Aug-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,,preta,escrava,"Rua do Sabão, 57",,"ALUGA-SE huma preta ama de leite, na rua do Sabão n. 57.",,,,,,,,,,,,,,,,
191,Jornal do Commercio,211,4,http://memoria.bn.br/DocReader/364568_03/832,11-Aug-1840,venda,oferecendo serviço,1,,,,,,,,F,16,parda,escrava,"Rua da Cadêa, 54",,"VENDE-SE huma pardinha de 16 annos e hum pardo de 20, ambos para fôra da província; na rua da Cadêa n. 54.",,,,,,,,,,,,,,,,
192,Jornal do Commercio,211,4,http://memoria.bn.br/DocReader/364568_03/832,11-Aug-1840,aluguel,procurando serviço,1,,,,,,,,M,14,pardo,,"Rua da Cadêa, 54",,"PRECISA-SE alugar hum pardinho ou moleque até de 14 annos, só para mandados; trata-se na rua da Cadêa n. 54.",,,,,,,,,,,,,,,,
