Sort,Source,Edition,Page,URL,Pub Date,Ad Type,Seek/Offer,Number Sought/Offered,Ad Price Amt,Ad Price Period,Ad Placer Name,Ad Placer Sex,Advertised Occupations,Slave Name,Slave Origin,Slave Sex,Slave Age,Slave Color,Slave Status,Location,Location City,Ad Transcription,OBS,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
142,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,venda,oferecendo serviço,1,,,,,alfaiate,,,M,,pardo,escravo,"Rua de São Pedro, 91",,"Vende-se huma typographia, hum pardo alfaiate, e hum preto barbeiro e sangrador; na rua de S. Pedro n. 91.",,,,,,,,,,,,,,,,
143,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,venda,oferecendo serviço,1,,,,,"barbeiro, sangrador",,,M,,preto,escravo,"Rua de São Pedro, 91",,"Vende-se huma typographia, hum pardo alfaiate, e hum preto barbeiro e sangrador; na rua de S. Pedro n. 91.",,,,,,,,,,,,,,,,
144,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,venda,oferecendo serviço,1,,,,,correeiro,,,M,,,escravo,"Rua da Alfândega, 135",,"Vende-se, na rua da Alfândega n. 135, hum moleque com o officio de correeiro, isento de vícios.",,,,,,,,,,,,,,,,
145,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,venda,oferecendo serviço,1,,,,,"costureira, engomadeira, cozinheira",,,F,18,,escrava,"Rua de São José, 15",,"Vende-se huma mocamba que terá 18 a 20 annos, perfeita costureira de cortar e fazer camisas e vestidos, boa engommadeira, cozinheira de forno e fogão: não se vende por ter molestias ou vicios (o que se affiançará querendo), mas sim por motivos particulares, e não se duvidará da-la a contento, sendo para essa casa conhecida: na rua de S. José n. 15, sobrado.",,,,,,,,,,,,,,,,
146,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,aluguel,oferecendo serviço,2,,,,,"costureira, engomadeira, lavadeira, cuidadora",,,F,,preta,,"Rua de Santo Antonio, 22",,"Alugão-se duas raparigas pretas, que sabem coser, engommar, lavar e tratar de crianças; na rua de Santo Antonio n. 22.",,,,,,,,,,,,,,,,
147,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,aluguel,procurando serviço,1,,,,,cozinheira,,,F,,preta,,"Rua dos Pescadores, 10",,"Na rua dos Pescadores n. 10 precisa-se alugar huma preto que cozinhe o ordinario com perfeição, que seja de boa conducta e affiançado.",,,,,,,,,,,,,,,,
148,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,venda,oferecendo serviço,1,,,,,"cozinheira, lavadeira, costureira",,,F,18,,escrava,"Rua das Violas, 52",,"Vende-se huma rapariga de 18 annos de idade, que cozinha, lava e cose o ordinario de huma casa; na rua das Violas n. 52.",,,,,,,,,,,,,,,,
149,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,venda,oferecendo serviço,2,,,,,"cozinheira, lavadeira, engomadeira",,,F,,,escrava,"Rua da Misericórdia, 101",,"Vende-se huma boa escrava com huma filha, que cozinha, lava e engomma, e affiança-se não ter vícios nem molestias; na rua da Misericórdia, casa n. 101.",,,,,,,,,,,,,,,,
150,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,venda,oferecendo serviço,1,,,,,"cozinheira, lavadeira, engomadeira, serviços domésticos",,,F,28,preta,escrava,"Rua dos Latoeiros, 77",,"Vende-se, por seu dono se retirar, huma preta de 28 annos, muito habil em cozinhar, lavar, engommar,  e em todo o serviço de huma casa; na rua dos Latoeiros n. 77.",,,,,,,,,,,,,,,,
151,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,venda,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua do Rosário, 121",,"Vende-se, na rua do Rosário n. 121, hum preto sapateiro, hum dito tanoeiro, huma mocamba prendada, e hum preto cozinheiro de forno e fogão.",,,,,,,,,,,,,,,,
152,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,venda,oferecendo serviço,1,,,,,mocamba,,,F,16,parda,escrava,"Rua da Quitanda, 62",,"Vende-se, na rua da Quitanda n. 62, huma bonita parda de 16 annos, com todo o prestimo de huma boa mocamba, o que se affiança, e não se duvida dar a contento.",,,,,,,,,,,,,,,,
153,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,venda,oferecendo serviço,1,,,,,mocamba,,,F,,preta,escrava,"Rua da Vala, 89",,"Vende-se, na rua da Valla n. 89, huma preta mocamba com habilidades, e hum preto para todo o serviço, por 350$ rs.",,,,,,,,,,,,,,,,
154,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,venda,oferecendo serviço,1,,,,,mocamba,,,F,,,escrava,"Rua do Rosário, 121",,"Vende-se, na rua do Rosário n. 121, hum preto sapateiro, hum dito tanoeiro, huma mocamba prendada, e hum preto cozinheiro de forno e fogão.",,,,,,,,,,,,,,,,
155,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,fuga,,1,,,Francisco José da Silva,M,pedreiro,David,,M,,pardo,escravo,"Rua do Sabão, 41",,"Fugio, do porto de Irajá, a Francisco José da Silva, hum escravo pardo por nome David, alto, cheio de corpo, barba serrada, costuma trabalhar pelo officio de pedreiro, e consta que está na cidade; quem o levar ao dito porto, ou à rua do Sabão n. 41, será recompensado pelo seu trabalho.",,,,,,,,,,,,,,,,
156,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,venda,oferecendo serviço,1,,,,,sapateiro,,,M,,preto,escravo,"Rua do Rosário, 121",,"Vende-se, na rua do Rosário n. 121, hum preto sapateiro, hum dito tanoeiro, huma mocamba prendada, e hum preto cozinheiro de forno e fogão.",,,,,,,,,,,,,,,,
157,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,aluguel/compra,procurando serviço,1,,,,,serviço doméstico,,,M,,preto,,"Rua da Alfândega, 10",,"Precisa-se de hum preto para o serviço interior de huma casa estrangeira, na rua da Alfândega n. 10.",,,,,,,,,,,,,,,,
158,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,venda,oferecendo serviço,1,,,,,tanoeiro,,,M,,,escravo,"Rua do Rosário, 121",,"Vende-se, na rua do Rosário n. 121, hum preto sapateiro, hum dito tanoeiro, huma mocamba prendada, e hum preto cozinheiro de forno e fogão.",,,,,,,,,,,,,,,,
159,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,venda,oferecendo serviço,1,350$000,,,,,,,M,,preto,escravo,"Rua da Vala, 89",,"Vende-se, na rua da Valla n. 89, huma preta mocamba com habilidades, e hum preto para todo o serviço, por 350$ rs.",,,,,,,,,,,,,,,,
160,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,fuga,,1,,,,,,Manoel Gonçalves,Crioulo,M,10,fulo,liberto,"Largo de São Domingos, 23",,"Desapareceu, no dia quinta feira 6 do corrente, da loja de barbeiro do largo de S. Domingos n. 23, hum crioulo fulo, liberto, de idade 10 para 11 annos, por nome Manoel Gonçalves, com os signaes seguintes: cabeça grande, olhos regulares, bem feito do corpo, e pouco cabello: quem o apprehender ou delle der notícia certa receberá alviçaras.",,,,,,,,,,,,,,,,
161,Jornal do Commercio,39,4,http://memoria.bn.br/docreader/364568_03/156,11-Feb-1840,fuga,,1,,,,,,João,Angola,M,45,fula,escravo,"Rua da Quitanda, 139",,"Fugio, na rua da Quitanda n. 139, hum escravo de nação Angola, de nome João, de idade de 45 a 50 annos, de côr fula, baixo, reforçado, olhos grandes, beiços grossos, e testa de frente aberta: qualquer capitão do mato que o encontrar e levar à dita casa será gratificado.",,,,,,,,,,,,,,,,
162,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,venda,oferecendo serviço,1,,,,,"alfaiate, boleiro",,,M,18,pardo,escravo,"Rua Direita, 81",,"Vende-se, na rua Direita n. 81, hum pardo de idade de 18 annos, mui optimo alfaite, sabendo cortar, e tambem he soffrivel boleeiro. Na mesma casa tambem se vende hum preto para carregar saccas de café, e para todo e qualquer outro serviço de peso.",,,,,,,,,,,,,,,,
163,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,compra,procurando serviço,1,,,,,carpinteiro,,,M,,,escravo,"Caminho Novo de Botafogo, 3",,"Compra-se hum perfeito carpinteiro, affiançando o senhor a sua boa conducta: quem o tiver e o queira vender, dirija-se ao Caminho Novo de Botafogo, chacara n. 3, de manhã até as 8 horas, e de tarde das 3 às 7.",,,,,,,,,,,,,,,,
164,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,venda,oferecendo serviço,1,,,,,carregador,,,M,,preto,escravo,"Rua Direita, 81",,"Vende-se, na rua Direita n. 81, hum pardo de idade de 18 annos, mui optimo alfaite, sabendo cortar, e tambem he soffrivel boleeiro. Na mesma casa tambem se vende hum preto para carregar saccas de café, e para todo e qualquer outro serviço de peso.",,,,,,,,,,,,,,,,
165,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,venda,oferecendo serviço,1,,,,,"costureira, engomadeira, cozinheira",,,F,17,preta,escrava,"Rua do Rosário, 107",,"Vende-se huma preta de 17 annos, que cose, engomma e cozinha; na rua do Rosário n. 107.",,,,,,,,,,,,,,,,
166,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,venda,oferecendo serviço,1,,,,,"costureira, engomadeira, lavadeira, cozinheira",,Crioula,F,20,preta,escrava,"Praia do Peixe, 25",,"Vende-se huma preta crioula, de idade 20 annos, sabendo coser, engommar, lavar de barrela, e cozinhar o ordinario de huma casa; dirigir-se à praia do Peixe n. 25.",,,,,,,,,,,,,,,,
167,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,venda,oferecendo serviço,1,,,,,"cozinheira, lavadeira, engomadeira",,,F,,,escrava,"Rua da Misericórdia, 101",,"Vende-se huma boa escrava com huma filha, que cozinha, lava e engomma, e affiança-se não ter vícios nem molestias; na rua da Misericórdia, casa n. 101.",,,,,,,,,,,,,,,,
168,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,fuga,,1,,,,,ferrador,Francisco,Crioulo de Minas,M,40,preto,escravo,"Rua do Sabão, 10",,"Fugio, da Tijuca, no domingo 9 do corrente, hum preto crioulo de Minas, por nome Francisco, ferrador, de idade 40 annos para cima, estatura regular, reforçado do corpo, cabellos pintados de branco, muito humilde no fallar, e pode-se facilmente reconhecer por hum buraco cicatrisado que tem n´hum queixo; levou calça de algodão de Minas e camisa de riscadinho. Quem o levar ou der notícias delle à Sra. Moke, na Tijuca, ou na rua do Sabão n. 10, será generosamente recompensado.",,,,,,,,,,,,,,,,
169,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,venda,oferecendo serviço,1,,,,,"lavadeira, engomadeira, cozinheira",,,F,,preta,escrava,"Travessa do Guindaste, esquina do beco sem saída",,"Vendem-se dous pretos de roça, e huma preta que sabe lavar, engommar e cozinhar: na Travessa do Guindaste, esquina do beco sem sahida.",,,,,,,,,,,,,,,,
170,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,venda,oferecendo serviço,1,,,,,oficial de caldereiro,,,M,,preto,escravo,"Rua das Violas, 42",,"Vende-se, para fora da terra, hum preto bom official de caldereiro de toda a obra; quem o pretender dirija-se à rua das Violas n. 42.",,,,,,,,,,,,,,,,
171,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,venda,oferecendo serviço,2,,,,,"ofício, pajem",,,M,13,,escravo,"Rua da Cadêa, 68",,"Vende-se hum moleque de 13 a 14 annos, proprio para officio ou pagem; e hum preto de meia idade, remador, que se dá pela modica quantia de 220$ rs: na rua da Cadêa n. 68.",,,,,,,,,,,,,,,,
172,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,compra,procurando serviço,1,16$000,month,,,quitandeiro/quitandeira,,,M/F,,preto/preta,escravo/escrava,"Rua da Alfândega, 89",,"Precisa-se comprar hum preto, ou huma preta quitandeira, robusta, e de boa saude, para de huma chacara distante huma legua, ir todos os dias à cidade vender fructas e legumes. Deseja-se tê-la a contento durante hum mez: se no fim desse tempo não agradar, pagar-se-ha de aluguel 16$ rs. As pessoas a quem convier podem dirigir-se à rua da Alfândega n. 89 ",,,,,,,,,,,,,,,,
173,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,venda,oferecendo serviço,2,220$000,,,,remador,,,M,,preto,escravo,"Rua da Cadêa, 68",,"Vende-se hum moleque de 13 a 14 annos, proprio para officio ou pagem; e hum preto de meia idade, remador, que se dá pela modica quantia de 220$ rs: na rua da Cadêa n. 68.",,,,,,,,,,,,,,,,
174,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,venda,oferecendo serviço,1,,,,,roceiro,,,M,,preto,escravo,"Travessa do Guindaste, esquina do beco sem saída",,"Vendem-se dous pretos de roça, e huma preta que sabe lavar, engommar e cozinhar: na Travessa do Guindaste, esquina do beco sem sahida.",,,,,,,,,,,,,,,,
175,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,venda,oferecendo serviço,1,,,,,roceiro,,,M,,preto,escravo,"Travessa do Guindaste, esquina do beco sem saída",,"Vendem-se dous pretos de roça, e huma preta que sabe lavar, engommar e cozinhar: na Travessa do Guindaste, esquina do beco sem sahida.",,,,,,,,,,,,,,,,
176,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,aluguel,procurando serviço,1,,,,,serviços domésticos,,,M,,preto,,"Rua da Alfândega, 10",,"Precisa-se de hum preto para o serviço interior de huma casa estrangeira, na rua da Alfândega n. 10.",,,,,,,,,,,,,,,,
177,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,aluguel,procurando serviço,1,,,,,serviços domésticos,,,F,,preta,,"Rua do Catete, 146",,"Precisa-se alugar huma preta para o serviço de portas a dentro, que saiba lavar, engommar e cozinhar: na rua do Catete n. 146.",,,,,,,,,,,,,,,,
178,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,venda,oferecendo serviço,1,,,,,serviços domésticos,,Crioulo,M,13,,escravo,"Rua do Rosário, 42",,"Vende-se, em função de seu dono se retirar desta província, hum vistoso moleque crioulo, de 13 annos, que sabe bem o serviço de huma casa; dirigir-se à rua do Rosário n. 42.",,,,,,,,,,,,,,,,
179,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,aluguel,oferecendo serviço,1,,,,,serviços domésticos,,,F,,preta,,"Rua Nova do Livramento, 34",,Aluga-se huma preta que sabe fazer todo o serviço de portas a dentro: na rua nova do Livramento n. 34.,,,,,,,,,,,,,,,,
180,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,venda,oferecendo serviço,1,240$000,,,,,,,F,16,parda,escrava,"Rua da Cadeia, 54",,"Vende-se, por 240$ rs., huma pardinha de 16 annos com defeito em huma perna; na rua da Cadêa n. 54, sobrado. ",,,,,,,,,,,,,,,,
181,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,venda,oferecendo serviço,1,,,,,,,,F,15,parda,escrava,"Rua da Cadeia, 54",,"Vendem-se huma pardinha de 15 annos e hum moleque da mesma idadde; na da Cadêa, sobrado n. 54.",,,,,,,,,,,,,,,,
182,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,venda,oferecendo serviço,1,,,,,,,,M,15,,escravo,"Rua da Cadeia, 54",,"Vendem-se huma pardinha de 15 annos e hum moleque da mesma idadde; na da Cadêa, sobrado n. 54.",,,,,,,,,,,,,,,,
183,Jornal do Commercio,40,4,http://memoria.bn.br/docreader/364568_03/160,12-Feb-1840,fuga,,1,,,,,,Januaria,,F,16,parda fula,escrava,"Rua da Quitanda, 58",,"Desapareceu no dia 10 do corrente, da casa n. 58, na rua da Quitanda, huma parda muito fula, de nome Januaria, vestida de riscado azul, avental branco, lenço de riscado desbotado; tem falta de hum dente da frente, terá de idade 16 annos; quem a levar à dita casa terá boas alviçaras.",,,,,,,,,,,,,,,,
184,Jornal do Commercio,41,4,http://memoria.bn.br/docreader/364568_03/164,13-Feb-1840,venda,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua da Vala, 89",,"Vende-se, na rua da Valla n. 89, hum preto moço, perfeito cozinheiro de forno e fogão; e outro dito para todo o serviço, por 310$ rs.",,,,,,,,,,,,,,,,
185,Jornal do Commercio,41,4,http://memoria.bn.br/docreader/364568_03/164,13-Feb-1840,venda,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua de São José, 14",,"Vende-se, na rua de S. José n. 14, hum preto robusto e bom para qualquer serviço, e tambem entende de cozinhar o ordinario; vende-se por seu senhor precisar do seu importe.",,,,,,,,,,,,,,,,
186,Jornal do Commercio,41,4,http://memoria.bn.br/docreader/364568_03/164,13-Feb-1840,venda,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua dos Latoeiros, 32",,"Vende-se hum preto perfeito cozinheiro de forno e fogão; da-se a contento: na rua dos Latoeiros, 32.",,,,,,,,,,,,,,,,
187,Jornal do Commercio,41,4,http://memoria.bn.br/docreader/364568_03/164,13-Feb-1840,fuga,,1,,,,,"cozinheiro, boleiro, sapateiro",Anacleto,Cabinda,M,28,,escravo,"Rua do Rosário, 39",,"Fugio, no dia 10 do corrente, da rua do Rosário n. 39, hum escravo de nome Anacleto, nação Cabinda, com os signaes seguintes: idade pouco mais ou menos 28 annos, estatura alta, magro, meio presumido no fallar, e alguma cousa bexigoso; sabe cozinhar, he boleeiro, entende do officio de sapateiro, e talvez se queira inculcar forro. Roga-se portanto a quem delle tiver noticia, ou se for apanhado pelos Srs. pedestres, de o levarem à rua e numero acima, que se gratificará.",,,,,,,,,,,,,,,,
188,Jornal do Commercio,41,4,http://memoria.bn.br/docreader/364568_03/164,13-Feb-1840,venda,oferecendo serviço,1,,,,,mestre cozinheiro,,,M,,preto,escravo,"Rua Nova do Ouvidor, 4",,"Vende-se hum preto mestre cozinheiro de fogão e forno, que sabe fazer massas e doces, sabe dessosar gallinhas, perús e leitões; he moço robusto, e muito sadio, o que se affiança: na rua nova do Ouvidor n. 4.",,,,,,,,,,,,,,,,
189,Jornal do Commercio,41,4,http://memoria.bn.br/docreader/364568_03/164,13-Feb-1840,aluguel,procurando serviço,1,,,,,"refinador de açúcar, chocolateiro",,,M,,preto,escravo,"Rua do Valongo, 23",,Aluga-se hum preto que sabe perfeitamente refinar assucar e fazer chocolate; na rua do Vallongo n. 23.,,,,,,,,,,,,,,,,
190,Jornal do Commercio,41,4,http://memoria.bn.br/docreader/364568_03/164,13-Feb-1840,aluguel,oferecendo serviço,1,,,,,serviços domésticos,,,F,,,escrava,"Praia do Valongo, 69",,"Aluga-se, na Praia do Valongo n. 69,  huma escrava que sabe do arranjo de huma casa, he muito fiel e humilde.",,,,,,,,,,,,,,,,
191,Jornal do Commercio,41,4,http://memoria.bn.br/docreader/364568_03/164,13-Feb-1840,aluguel,procurando serviço,1,,,,,serviços domésticos,,,F,,preta,,"Rua do Catete, 146",,"Precisa-se alugar huma preta para o serviço de portas a dentro, que saiba lavar, engommar e cozinhar: na rua do Catete n. 146.",,,,,,,,,,,,,,,,
192,Jornal do Commercio,41,4,http://memoria.bn.br/docreader/364568_03/164,13-Feb-1840,venda,oferecendo serviço,1,310$000,,,,,,,M,,,escravo,"Rua da Vala, 89",,"Vende-se, na rua da Valla n. 89, hum preto moço, perfeito cozinheiro de forno e fogão; e outro dito para todo o serviço, por 310$ rs.",,,,,,,,,,,,,,,,
193,Jornal do Commercio,41,4,http://memoria.bn.br/docreader/364568_03/164,13-Feb-1840,venda,oferecendo serviço,>1,,,,,,,,F/M,,,,Confeitaria de Nitherohy,Niterói,"Vendem-se, na confeitaria de Nitherohy, escravos de ambos os sexos, com officios e sem elles: assim como se recebem à comissão para serem vendidos, bem como chacaras e casas.",,,,,,,,,,,,,,,,
194,Jornal do Commercio,41,4,http://memoria.bn.br/docreader/364568_03/164,13-Feb-1840,fuga,,,,,Francisco José de Almeida,M,,Luciano,Minas,M,,pardo,escravo,Praia Pequena,,"Fugio, a Francisco José de Almeida, morador na Praia Pequena, hum pardo por nome Luciano, com falta de dentes da parte de cima, huma ponta de barba por baixo do queixo, e falla à Mineira: foi vestido de algodão de Minas; e protesta-se contra qualquer pessoa que o tenha em seu poder.",,,,,,,,,,,,,,,,
195,Jornal do Commercio,41,4,http://memoria.bn.br/docreader/364568_03/164,13-Feb-1840,fuga,,1,,,,,,Ignacio,Moçambique,M,30,preto,escravo,"Rua da Quitanda, 193 ou Campo Alegre, 8",,"Desappareceu, no domingo 9 de fevereiro, hum preto de nação Moçambique, chamado Ignacio, estatura regular, pouca barba, alguns signaes da nação no rosto, e mostra ter mais de 30 annos, ; levou vestido jaqueta de riscadinho amarello, calças brancas, e chapêo de palha de abas largas; quem delle souber e quizer dar noticia dirija-se à rua da Quitanda n. 193, ou ao Campo Alegre, chacara n. 8.",,,,,,,,,,,,,,,,
196,Jornal do Commercio,41,4,http://memoria.bn.br/docreader/364568_03/164,13-Feb-1840,fuga,,1,,,,,,Pedro/José,Cabinda/Crioulo,,indefinido/18,,escravo,"Rua de São Pedro, 72",,"Fugio, da rua de S. Pedro n. 72, no dia 13 de novembro do anno proximo passado, hum escravo de nome Pedro, nação Cabinda; e no dia 10 de fevereiro do corrente anno, hum dito de nome José, crioulo, de idade 18 a 20 annos pouco mais ou menos, pouca barba, foi vestido com calça e camisa de algodão de Minas. Roga-se aos Srs. capitães do mato, ou outra qualquer pessoa que os apprehender, leva-los ao nº acima, que será gratificado.",,,,,,,,,,,,,,,,
197,Jornal do Commercio,41,4,http://memoria.bn.br/docreader/364568_03/164,13-Feb-1840,aluguel,procurando serviço,1,,,,,,,,F,,preta,escrava,"Rua dos Ourives, 229",,Aluga-se huma preta captiva; na rua dos Ourives n. 229.,,,,,,,,,,,,,,,,
198,Jornal do Commercio,42,4,http://memoria.bn.br/docreader/364568_03/168,14-Feb-1840,aluguel,procurando serviço,1,,,,,ama de leite,,Crioula,,,,,"Rua de São Pedro, 84",,"Precisa-se alugar huma boa ama de leite, e prefere-se crioula ou parda livre; quem estiver nestas circunstâncias compareça na rua de S. Pedro n. 84, quasi defronte da igreja.",,,,,,,,,,,,,,,,
199,Jornal do Commercio,42,4,http://memoria.bn.br/docreader/364568_03/168,14-Feb-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,,preta,,"Rua do Sacramento, 8",,"Aluga-se huma preta com muito bom leite, na rua do Sacramento n. 8, primeiro andar.",,,,,,,,,,,,,,,,
200,Jornal do Commercio,42,4,http://memoria.bn.br/docreader/364568_03/168,14-Feb-1840,fuga,,1,,,,,caboqueiro,José,,M,,preto,escravo,"Ladeira de João Homem, 67",,"Fugio, no dia 8 do corrente, hum preto por nome José, caboqueiro, vestido com calças e jaqueta de panno azul; quem delle souber dirija-se à ladeira de João Homem n. 67.",,,,,,,,,,,,,,,,
201,Jornal do Commercio,42,4,http://memoria.bn.br/docreader/364568_03/168,14-Feb-1840,venda,oferecendo serviço,1,,,,,"costureira, doceira, serviços domésticos",,,F,,preta,escrava,"Rua do Rosário, 64",,"Quem quizer comprar huma preta boa costureira e doceira, e tambem sabe do arranjo de huma casa, pode procurar na rua do Rozario n. 64.",,,,,,,,,,,,,,,,
202,Jornal do Commercio,42,4,http://memoria.bn.br/docreader/364568_03/168,14-Feb-1840,venda,oferecendo serviço,1,,,,,"costureiro, boleiro",,,M,16,pardo,escravo,"Rua dos Barbonos, entre 33 e 35",,"Vende-se hum pardo de 16 annos a 18 annos, sabendo coser de correeiro, e proprio para boleeiro; na rua dos Barbonos, entre os ns. 33 e 35.",,,,,,,,,,,,,,,,
203,Jornal do Commercio,42,4,http://memoria.bn.br/docreader/364568_03/168,14-Feb-1840,venda,oferecendo serviço,1,350$000,,,,"cozinheira, engomadeira, lavadeira",,,F,,preta,escrava,"Rua de São José, 10",,"Vende-se, por 350$ rs., huma preta ainda moça, que cozinha, engomma e lava muito bem, não tem vícios, e seu senhor a vende por ir para fora; no sobrado da rua de S. José n. 10.",,,,,,,,,,,,,,,,
204,Jornal do Commercio,42,4,http://memoria.bn.br/docreader/364568_03/168,14-Feb-1840,venda,oferecendo serviço,1,,,,,"mocamba, costureira, engomadeira, lavadeira, cozinheira",,,F,16,,escrava,"Rua da Cadeia, 68",,"Vende-se, por precisão, huma moccamba de 16 annos, que sabe coser, engommar, lavar e cozinhar; na rua da Cadêa n. 68.",,,,,,,,,,,,,,,,
205,Jornal do Commercio,42,4,http://memoria.bn.br/docreader/364568_03/168,14-Feb-1840,venda,oferecendo serviço,3,,,,,serralheiro/costureira,,,M/F,,,escravo/escrava,"Rua de São Pedro, 91",,"Vende-se hum casal de escravos com hum filho muito lindo, ainda mamando, sendo o homem serralheiro e a mulher muito prendada (que até sabe bordar), e com bom leite; na rua de S. Pedro n. 91.",,,,,,,,,,,,,,,,
206,Jornal do Commercio,42,4,http://memoria.bn.br/docreader/364568_03/168,14-Feb-1840,aluguel,procurando serviço,1,,,,,serviços domésticos,,,M,,preto,,"Rua da Quitanda, 112",,"Aluga-se, na rua da Quitanda n. 112, hum preto para todo o serviço de huma casa.",,,,,,,,,,,,,,,,
207,Jornal do Commercio,42,4,http://memoria.bn.br/docreader/364568_03/168,14-Feb-1840,aluguel,procurando serviço,1,,,,,serviços domésticos,,,F,,preta,,"Rua do Catete, 146",,"Precisa-se alugar huma preta para o serviço de portas a dentro, que saiba lavar, engommar e cozinhar: na rua do Catete n. 146.",,,,,,,,,,,,,,,,
208,Jornal do Commercio,42,4,http://memoria.bn.br/docreader/364568_03/168,14-Feb-1840,venda,oferecendo serviço,1,300$000,,,,"serviços domésticos, roceiro, chacareiro",,,M,,preto,escravo,"Rua do Lavradio, 23",,"Vende-se por 300$ rs. hum bom preto forte e robusto, faz todo o serviço tanto de casa como de rua, entende de chacara ou roça: na rua do Lavradio n. 23.",,,,,,,,,,,,,,,,
209,Jornal do Commercio,42,4,http://memoria.bn.br/docreader/364568_03/168,14-Feb-1840,venda,oferecendo serviço,1,480$000,,,,,,,F,,parda,escrava,"Rua da Vala, 87",,"Vende-se, na rua da Valla n. 87, huma parda moça, reforçada, para todo o serviço, por 480$000 rs.",,,,,,,,,,,,,,,,
