Sort,Source,Edition,Page,URL,Pub Date,Ad Type,Seek/Offer,Number Sought/Offered,Ad Price Amt,Ad Price Period,Ad Placer Name,Ad Placer Sex,Advertised Occupations,Slave Name,Slave Origin,Slave Sex,Slave Age,Slave Color,Slave Status,Location,Location City,Ad Transcription,OBS,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
105,Jornal do Commercio,176,3,http://memoria.bn.br/docreader/364568_03/689,6-Jul-1840,venda,oferecendo serviço,1,250$000,,,,,,,M,,preto,escravo,"Rua do Piolho, 30",,"VENDE-SE hum preto de meia idade, por 250$ rs. ; na rua do Piolho n. 30.",,,,,,,,,,,,,,,,
106,Jornal do Commercio,176,3,http://memoria.bn.br/docreader/364568_03/689,6-Jul-1840,venda,oferecendo serviço,2,,,,,ama de leite ,,,F/indefinido,,,escrava,"Rua do Sabão, 67",,"VENDE-SE na rua do Sabão n. 67, huma ama de leite com cria.",,,,,,,,,,,,,,,,
107,Jornal do Commercio,176,3,http://memoria.bn.br/docreader/364568_03/689,6-Jul-1840,venda,oferecendo serviço,1,,,,,"serrador, falquejador",,,M,,preto,escravo,"Beco de Santa Rita, 6",,"VENDE-SE hum preto serrador e falquejador, de boa figura, muito reforçado, no beco de Santa Rita n. 6.",,,,,,,,,,,,,,,,
108,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,venda,oferecendo serviço,1,,,,,"costureira, engomadeira, lavadeira, cozinheira",,,F,20,preta,escrava,"Rua da Cadeia, 68",,"VENDE-SE huma bonita preta de 20 annos, a qual cose, engomma, lava, cozinha de forno e fogão; na rua da Cadêa n. 68. ",,,,,,,,,,,,,,,,
109,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,venda,oferecendo serviço,1,,,,,roceiro,,,M,26,preto,escravo,"Rua da Cadeia, 68",,"VENDE-SE hum preto de 26 annos, muito corpolento, proprio para roça ou qualquer serviço; na rua da Cadêa n. 68.",,,,,,,,,,,,,,,,
110,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,venda,oferecendo serviço,1,,,,,"barbeiro, sangrador",,,M,18,,escravo,"Rua da Vala, 91",,"VENDE-SE, na rua da Valla n. 91, hum moleque de 18 annos, barbeiro e sangrador, e hum dito de 10 annos bom para aprender officio.",,,,,,,,,,,,,,,,
110,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,venda,oferecendo serviço,1,,,,,,,,M,18,,escravo,"Rua da Vala, 91",,"VENDE-SE, na rua da Valla n. 91, hum moleque de 18 annos, barbeiro e sangrador, e hum dito de 10 annos bom para aprender officio.",,,,,,,,,,,,,,,,
112,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,venda,oferecendo serviço,1,400$000,,,,"cozinheira, lavadeira, engomadeira",,,F,,preta,escrava,"Rua da Conceição, 15",,"VENDE-SE huma preta, sabendo bem cozinhar, lavar muito bem, engommar pouco, não he viciosa e dá-se a contento; seu ultimo preço he 400$ rs, e o motivo da venda não desagradará ao comprador; na rua da Conceição n. 15.",,,,,,,,,,,,,,,,
113,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,venda,oferecendo serviço,1,,,,,"cozinheira, lavadeira, engomadeira",,,F,,preta,escrava,Rua do Sabão 105,,"VENDE-SE huma preta que cozinha, lava e engomma; na rua do Sabão n. 105.",,,,,,,,,,,,,,,,
114,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,aluguel,oferecendo serviço,1,,,,,"costureira, lavadeira, engomadeira, cozinheira",,,F,,preta,escrava,"Rua da Candelária, 57",,"ALUGA-SE huma preta reforçada para portas a dentro, que sabe coser, lavar, engommar e cozinhar; tudo com perfeição: na rua da Candelâria n. 57. ",,,,,,,,,,,,,,,,
115,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,venda,oferecendo serviço,1,,,,,sapateiro,,,M,,,escravo,"Rua da Prainha, 72",,"VENDE-SE hum perito official de sapateiro, sem molestias nem vicios; o motivo da venda se dirá á vista: quem o quizer dirija-se á rua da Prainha n. 72, para tratar.",,,,,,,,,,,,,,,,
116,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,aluguel,oferecendo serviço,1,,,,,"cozinheiro, comprador",,,M,,preto,escravo,"Rua da Cadeia, 48",,"PRECISA-SE alugar hum preto bom cozinheiro e bom comprador, na rua da Cadêa n. 48, loja.",,,,,,,,,,,,,,,,
117,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,venda ,oferecendo serviço,1,,,,,pedreiro,,crioulo,M,12,,escravo,"Rua da Cadeia, 25",,"VENDE-SE, na rua da Cadêa n. 25, hum crioulo de 12 annos de idade, muito sadio e robusto, o qual já trabalha soffrivelmente de pedreiro por ter tres annos de officio.",,,,,,,,,,,,,,,,
118,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,venda,oferecendo serviço,2,,,,,"mocambas,  costureiras,  engomadeiras, lavadeiras, cozinheiras",,Nação,F,,,escravas,"Rua da Cadeia, 98",,"VENDEM-SE duas mocambas de nação, muito prendadas, bonitas figuras, sabem coser, engommar, lavar e cozinhar, vestem e pregão huma senhora, na rua da Cadêa n. 98.",,,,,,,,,,,,,,,,
119,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,venda,oferecendo serviço,>1,,,,,,,,,,,escravos,"Rua Direita,100",,"VENDE-SE um grande estabelecimento no porto de Iguassú, constando de grandes armazens, loja de fazendas, lancha, escravos, canôas, grandes pastarias, e tudo o mais que he pertencente a estes estabelecimentos; quem  o pretender dirija-se á rua Direita n. 100, ou á rua de S. de Pedro n. 60, onde poderá dirigir-se qualquer pessoa que pretenda comprar huma fazenda de cafés.",,,,,,,,,,,,,,,,
120,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,compra,procurando serviço,1,,,Guilherme,M,sapateiro,,,M,,preto,escravo,"Rua da Quitanda, 61",,"RECEBEU-SE, na rua da Quitanda n. 61, casa do Sr. Guilherme, sapateiro de Pariz, hum lindo sortimento de calçado para senhoras e crianças. N.B. Continua-se sempre a apromptar tudo  o que pertence a seu officio. Tambem precisa-se comprar hum preto moço e com principio de sapateiro.",,,,,,,,,,,,,,,,
121,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,,procurando serviço,1,,,,,"cozinheira, lavadeira",,,F,,preta,escrava,"Rua das Mangueiras, 26",,"PRECISA-SE de huma preta que saiba cozinhar e lavar, que seja fiel, e que não beba: na rua das Mangueiras n. 26.",,,,,,,,,,,,,,,,
122,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,15,preta,escrava,"Rua do Hospício, 73",,"ALUGA-SE huma preta moça, que tem muita abundancia de leite, parida de vinte dias, e muito carinhosa para crianças, que terá de idade 15 a 16 annos; rua do Hospício, loja do sobrado n. 73.",,,,,,,,,,,,,,,,
123,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,venda,oferecendo serviço,1,,,,,padeiro,,,M,,preto,escravo,Rua do Fogo. 32,,"VENDE-SE hum preto de elegante figura, bom padeiro, sem vicios nem molestias, o que se affiança, e dá-se a contento; e hum moleque peça, de 11 a 12 annos, que cozinha o trivial, trata de animaes e do arranjo de huma casa: na rua do Fogo n. 32.",,,,,,,,,,,,,,,,
124,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,venda,oferecendo serviço,1,,,,,"cozinheiro, trtador de animais, serviços domésticos",,,M,11,,escravo,Rua do Fogo. 32,,"VENDE-SE hum preto de elegante figura, bom padeiro, sem vicios nem molestias, o que se affiança, e dá-se a contento; e hum moleque peça, de 11 a 12 annos, que cozinha o trivial, trata de animaes e do arranjo de huma casa: na rua do Fogo n. 32.",,,,,,,,,,,,,,,,
125,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,venda,oferecendo serviço,1,,,,,roceiro,,,M,,,escravo,"Rua dos Pescadores, 91",,"VENDE-SE hum molecote peça, sem ponta de barba, proprio para officio ou roça, e huma pardinha de 15 a 16 annos,  que cose bem, engomma e  ensaboa: na rua dos Pescadores n. 91.",,,,,,,,,,,,,,,,
126,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1840,venda,oferecendo serviço,1,,,,,"costureira, engomadeira, lavadeira",,,F,15,parda,escrava,"Rua dos Pescadores, 91",,"VENDE-SE hum molecote peça, sem ponta de barba, proprio para officio ou roça, e huma pardinha de 15 a 16 annos,  que cose bem, engomma e  ensaboa: na rua dos Pescadores n. 91.",,,,,,,,,,,,,,,,
127,Jornal do Commercio,176,4,http://memoria.bn.br/docreader/364568_03/690,6-Jul-1848,venda,oferecendo serviço,1,,,,,,,,M,20,preto,escravo,"Rua do Ouvidor, 11",,"VENDE-SE, para a provincia do Rio Grande ou para Montevidéo, hum preto de 20 a 30 annos, robusto e saudavel; na rua do Ouvidor n. 11.",,,,,,,,,,,,,,,,
128,Jornal do Commercio,177,3,http://memoria.bn.br/docreader/364568_03/693,7-Jul-1840,aluguel,procurando serviço,>1,560$ dia,,Thomé Joaquim Torres,M,"pedreiro, carpinteiro",,,M,,,escravos,Casa da Correção,,"As pessoas que tiverem escravos viciosos e que sejão officiaes de pedreiro o carpinteiro, querendo te-los em segurança na Casa de Correcção, vencendo 560 réis em os dias de trabalho, descontando-se lhes 200 réis diarios para comedorias e vestuario, dirijão se á dita casa, a qualquer hora do dia. - Casa de Correcção, 23 de junho de 1840. - Thomé Joaquim Torres, administrador.",,,,,,,,,,,,,,,,
129,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,"roceiro, diversos",,,,,,escravos,,,"Leilão de escravos. FREDERICO GUILHERME fará leilão, amanhãa quarta feira, de hum grande sortimento de escravos de roça, e com officios, os quaes serão arrematados com condição de perfeita saude e fiança de boas vendas.",,,,,,,,,,,,,,,,
130,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,venda,oferecendo serviço,1,,,,,ama de leite,,crioula,F,,,escrava,"Rua do Rezende, 23",,"VENDE-SE huma crioula sadia, com leite do primeiro parto; na rua do Rezende n. 23.",,,,,,,,,,,,,,,,
131,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,aluguel,oferecendo serviço,3,,,,,"lavadeira, engomadeira, cozinheira, serviços domésticos",,,F,,preta,escravas,"Rua do Ouvidor, 66",,"ALUGÃO-SE tres pretas que lavão, engommão e cozinhão, e fazem todo o mais serviço necessario de huma casa; na rua do Ouvidor n. 66, sobrado.",,,,,,,,,,,,,,,,
132,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,compra,procurando serviço,1,,,,,ama de leite,,,F,,,escrava,"Rua do Hospício, 35",,"NA RUA do Hospício n. 35, compra-se para fóra da terra, huma ama de leite com cria, ou sem ella, e que tenha algumas prendas.",,,,,,,,,,,,,,,,
133,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,aluguel,oferecendo serviço,1,,,,,"ama de leite, costureira, engomadeira, lavadeira, cuidadora",,,F,,preta,escrava,"Rua do Areal, 11 (Cidade Nova)",,"ALUGA-SE huma preta recolhida, do primeiro parto, com muito e bom leite; a qual cose, engomma, lava e pensa bem huma criança: na rua do Areal da Cidade Nova n. 11.",,,,,,,,,,,,,,,,
134,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,venda,oferecendo serviço,1,,,,,costureira,,,F,12,parda,escrava,"Rua dos Pescadores, 65",,"VENDE-SE huma bonita pardinha de 12 a 13 annos de idade, já cose muito bem, e he muito humilde, e hum molequinho da mesma idade, na rua dos Pescadores n. 65.",,,,,,,,,,,,,,,,
135,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,venda,oferecendo serviço,1,,,,,,,,M,12,,escravo,"Rua dos Pescadores, 65",,"VENDE-SE huma bonita pardinha de 12 a 13 annos de idade, já cose muito bem, e he muito humilde, e hum molequinho da mesma idade, na rua dos Pescadores n. 65.",,,,,,,,,,,,,,,,
137,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,venda,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua da Vala, 87",,"VENDE-SE hum preto cozinheiro, e hum moleque barbeiro e sangrador; na rua da Valla n. 87.",,,,,,,,,,,,,,,,
137,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,venda,oferecendo serviço,1,,,,,"barbeiro, sangrador",,,M,,,escravo,"Rua da Vala, 87",,"VENDE-SE hum preto cozinheiro, e hum moleque barbeiro e sangrador; na rua da Valla n. 87.",,,,,,,,,,,,,,,,
138,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,venda,oferecendo serviço,1,,,,,mocamba,,,F,,,escrava,"Rua da Cadeia, 54 ",,"VENDE-SE huma preta boa mocamba, boa figura, e dá-se a contento: na rua da Cadêa n. 54, sobrado.",,,,,,,,,,,,,,,,
139,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,venda,oferecendo serviço,1,333$000,,,,costureira,,,F,,preta,escrava,"Rua do Rosário, 107",,"VENDE-SE huma pretinha de 13 annos de idade, com principios de costura, e por ter as pernas hum pouco arqueadas se dá pela quantia de 335$ rs.; na rua do Rozario n. 107. ",,,,,,,,,,,,,,,,
140,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,aluguel,oferecendo serviço,1,,,,,"cozinheiro, serviços domésticos",,,M,,preto,escravo,"Rua do Rosário, 107",,"ALUGA SE hum preto cozinheiro do trivial e para o mais serviço, na rua do Rozario n. 107.",,,,,,,,,,,,,,,,
141,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,venda,oferecendo serviço,1,,,,,,,,M,26,preto,escravo,"Rua do Rosário, 113",,"VENDE-SE hum preto de 26 annos de idade, proprio para o serviço a que o applicarem; na rua do Rozario n. 113, armazem.",,,,,,,,,,,,,,,,
142,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,aluguel,oferecendo serviço,1,,,,,"cozinheira, lavadeira",,,F,,preta,escrava,"Rua das Violas, 45",,ALUGA-SE huma preta cozinheira e lavadeira: na rua das Violas n. 45.,,,,,,,,,,,,,,,,
143,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,fuga,,1,,,,,,,crioulo,M,45,preto,escravo,"Rua do Ouvidor, 86",,"Fugio, domingo p. p., hum preto crioulo de idade 45 annos  pouco mais ou menos, com os signaes seguintes: he muito reforçado e grosso de corpo, cabellos misturados de brancos, e na face hum buraco do lado direito, causado de hum dente: levou duas calças e duas camisas de brim branco americano; desconfia se que esteja por S. Christovão, por ter desapparecido em altura de Mata-porcos, ou talvez no caminho de Minas, por serde lá. Quem delle tiver noticias e o levar á rua do ouvidor n. 86, receberá alviçaras.",,,,,,,,,,,,,,,,
144,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,compra,procurando serviço,1,,,,,"mocamba, engomadeira, costureira",,,F,,preta,escrava,"Rua do Hospício, 37",,"PRECISA-SE comprar huma preta, mocamba recolhida, que seja perfeita engommadeira e costureira, e que seu dono a dê a contento, não se duvida pagar bem; quem a tiver e queira vender: dirija-se á rua do Hospício n. 37",,,,,,,,,,,,,,,,
145,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,venda,oferecendo serviço,1,,,,,"lavadeira, cozinheira, engomadeira",,,F,,preta,escrava,"Rua de São José, 77, 1º andar",,"VENDE-SE huma preta possante, de bonita figura, perfeita lavadeira de rio, boa cozinheira e engomma liso, e se fôr para fóra da terra se dará mais em conta; na rua de S. José n. 77, 1º andar.",,,,,,,,,,,,,,,,
146,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,compra,procurando serviço,>1,,,,,,,,M/F,,,escravos,"Rua da Misericórdia, 69",,"PRECISA SE comprar alguns escravos de ambos os sexos por huma encommenda, mesmo que sejão velhos e de meia idade, e se pagarão bem; rua da Misericórdia n. 69.",,,,,,,,,,,,,,,,
147,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,venda,oferecendo serviço,1,,,,,alfaiate,,,M,,,escravo,"Rua da Cadeia, 68",,"VENDE-SE hum molecão official de alfaiate, o qual corta e faz toda obra miuda; na rua da Cadêa n. 68.",,,,,,,,,,,,,,,,
148,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,venda,oferecendo serviço,1,,,,,roceiro,,,M,,preto,escravo,"Rua dos Ourives, 77 loja",,"VENDE-SE hum preto muito reforçado, de boa figura, trabalhador de roça e proprio para qualquer outro serviço; na rua dos Ourives n. 17, loja.",,,,,,,,,,,,,,,,
149,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,,procurando serviço,1,,,,,forneiro,,,M,,preto,escravo,"Rua do Hospício, 173",,PRECISA-SE de hum preto forneiro; na rua do Hospício n. 173.,,,,,,,,,,,,,,,,
152,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,fuga,,1,,,,,pedreiro,,Benguella,M,19,,escravo,"Rua da Ajuda, 17",,"Desappareceu, no dia 5 do corrente, hum molecote de nome Joaquim, de nação Benguella, com officio de pedreiro, idade de 19 a 20 annos, pouco mais ou menos, tem cara lisa, beiços compridos, com marca da nação no braço esquerdo, e de estatura regular; levou vestido camisa de algodão americano, branco, e calça de algodão trançado branco, e hum ferro no pescoço. Quem o apprehender e o levar á rua d'Ajuda n. 17, ou á casa do sr. Alexandre, mestre pedreiro, na praia de D. Manoel, receberá alviçaras.",,,,,,,,,,,,,,,,
153,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,venda,oferecendo serviço,1,,,,,cozinheiro,,Nação,M,18,preto,escravo,"Rua detrás do Carmo, 18",,"VENDE-SE hum preto de nação, perito cozinheiro do trivial de huma casa, ainda rapaz de 18 a 20 annos, de bonita figura, sem vicios conhecidos, e não se duvida dá-lo a contento; na rua detraz do Carmo, n. 15.",,,,,,,,,,,,,,,,
154,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,venda,oferecendo serviço,1,,,,,,,,,,preto,escravo,"Rua do Conde da Cidade Nova, 14",,"VENDE-SE, na rua do Conde da Cidade Nova, n. 14, hum preto reforçado.",,,,,,,,,,,,,,,,
155,Jornal do Commercio,177,4,http://memoria.bn.br/docreader/364568_03/694,7-Jul-1840,venda,oferecendo serviço,>1,,,,,,,,,,,escravos,"Rua Direita, 100",,"VENDE-SE hum grande estabelecimento no porto de Iguassú, constando de grandes armazens, loja de fazendas. lancha, escravos, canôas, grandes pastarias, e tudo o mais que he pertencente a estes estabelecimentos; quem o pretender dirija-se á rua Direita n. 100, ou á rua de S. Pedro n. 60, onde poderá dirigir-se qualquer pessoa que pretenda comprar huma fazenda de cafés.",,,,,,,,,,,,,,,,
156,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,aluguel,procurando serviço,>1,560$ dia,,Thomé Joaquim Torres,M,"pedreiro, carpinteiro",,,,,,escravos,Casa de Correção,,"As pessoas que tiverem escravos viciosos e que sejão officiaes de pedreiro o carpinteiro, querendo te-los em segurança na Casa de Correcção, vencendo 560 réis em os dias de trabalho, descontando-se lhes 200 réis diarios para comedorias e vestuario, dirijão-se á dita casa, a qualquer hora do dia. - Casa da Correcçao, 23 de junho de 1840. - Thomé Joaquim Torres, administrador.",,,,,,,,,,,,,,,,
157,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,venda,oferecendo serviço,>1,,,Frederico Guilherme,M,"alfaiates, sapateiros, canoeiros, carroceiros, lavadeiras, engomadeiras, costureiras, mocambas, roceiros",,,M/F,,,escravos,"Rua do Ouvidor, 84",,"Leilão de escravos, entre os quaes ha dous pertencentes aos administradores de huma casa fallida. FREDERICO GUILHERME faz leilão, hoje quarta feira, ás 11 horas em ponto, na sua casa, rua do Ouvidor n. 84, de huma grande porção de escravos de ambos os sexos e com officios, entre os quaes achão-se dous escravos que serão arematados impreterivelmente por ordem dos administradores de huma casa fallida. Vender se-hão igualmente varios pretos bons officiaes de alfaiate, sapateiros, canoeiros e carroceiros, etc. ; lavadeiras, engommadeiraas, costureiras, mocambas, pretos e pretas de roça, moleques e negrinhas, os quaes serão arrematados como de costume, com condição de perfeita saude e fiança de boas vendas.",,,,,,,,,,,,,,,,
158,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,venda,oferecendo serviço,>1,,,J. Bouis,M,,,,M/F,,,escravos,"Rua do Ouvidor, 90",,"Leilão de escravos. J. BOUIS fará leilão, sexta feira 10 do corrente, de huma grande diversidade de escravos de ambos os sexos, com officios e sem elles, affiançados de perfeita saude e boa venda.",,,,,,,,,,,,,,,,
159,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,aluguel,oferecendo serviço,1,,,,,,,,F,,preta,escrava,"Rua de São Joaquim, 77",,"ALIGA SE huma preta para todo o serviço de huma casa, na rua estreita de S. Joaquim n. 77.",,,,,,,,,,,,,,,,
160,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,fuga,,,,,,,,Julião,Congo,M ,27,preto,escravo,"Rua dos Pescadores, 27",,"FUGIO, no dia 4 de julho, hum preto de nome Julião, nação Congo, estatura baixa, idade 27 annos pouco mais ou menos, e com barba: levou vestido calça de brim branco, camisa de riscado azul. Roga-se a quem o apprehender de leva-lo á rua dos Pescadores n. 27, que será gratificado.",,,,,,,,,,,,,,,,
161,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,aluguel,procurando serviço,1,,,,,cozinheiro,,,M,,,,"Rua do Sabão, 49",,"PRECISA-SE de hum bom cozinheiro, e não se duvida dar hum bom salario: prefere-se se fôr escravo. Dirigir-se á rua do Sabão n. 49.",,,,,,,,,,,,,,,,
162,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,venda,oferecendo serviço,1,,,,,"pedreiro, cozinheiro",,,M,,preto,escravo,"Rua do Hospício, 228",,"VENDE-SE hum preto official de pedreiro e cozinheiro: o preço he muito razoavel, em razão de ter huma pequena ferida em hum pé e por o dono não ter meios para entrar com elle em curativo: para o ver, na rua do Hospício n. 228.",,,,,,,,,,,,,,,,
163,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,venda,oferecendo serviço,1,,,,,,,,F,11,parda,escrava,"Rua da Misericórdia, 48",,"VENDE-SE, na Rua da Misericórdia n.48 huma parda de 11 annos e meio de idade, sem vicios nem molestias: o motivo se dirá ao comprador.",,,,,,,,,,,,,,,,
164,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,aluguel,oferecendo serviço,1,,,,,"mocamba, lavadeira, engomadeira, costureira",,,F,,preta,escrava,"Largo de Santa Rita, 26",,"ALUGA-SE, para o serviço interno de huma casa, huma preta mocamba, que sabe lavar, engommar e coser: no largo de Santa Rita n. 26, segundo andar, das 10 horas da manhãa ás 3 da tarde.",,,,,,,,,,,,,,,,
165,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,aluguel,oferecendo serviço,1,,,,,"cozinheiro, lavadeiro, engomadeiro",,,M,,,escravo,"Rua da Guarda-Velha, 28",,"ALUGA-SE hum escravo que cozinha, lava e engomma perfeitamente; na rua da Guarda-Velha n. 28.",,,,,,,,,,,,,,,,
166,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,venda,oferecendo serviço,1,,,,,,,Nação,F,,preta,escravo,"Beco do Carmo, 6",,"VENDE-SE, no beco do Carmo n. 6, huma preta de nação.",,,,,,,,,,,,,,,,
167,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,venda,oferecendo serviço,2,,,escrivão Cruz,M,marinheiros,,,M,,,escravos,Patacho Luzitana,,"NO DIA quinta feira 9 do corrente he a segunda praça da metade do patacho Luzitana, pertencente ao fallecido Manoel Afonso Gomes, o qual se ha de arrematar na terceira praça, pelo juizo dos orphãos, escrivão Cruz: assim como se hão de arrematar dous escravos marinheiros, pertencentes ao dito fallecido.",,,,,,,,,,,,,,,,
168,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,venda,oferecendo serviço,1,,,,,"mocamba, costureira, engomadeira, cozinheira",,,F,,,escrava,"Rua da Cadeia, 98",,"VENDE SE huma mocamba de 18 annos, costureira, engommadeira e cozinheira do trivial de huma casa; e huma dita perfeita engommadeira e cozinheira: na rua da Cadêa n. 98.",,,,,,,,,,,,,,,,
169,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,venda,oferecendo serviço,1,,,,,"mocamba, engomadeira, cozinheira",,,F,,,escrava,"Rua da Cadeia, 98",,"VENDE SE huma mocamba de 18 annos, costureira, engommadeira e cozinheira do trivial de huma casa; e huma dita perfeita engommadeira e cozinheira: na rua da Cadêa n. 98.",,,,,,,,,,,,,,,,
170,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,venda,oferecendo serviço,1,,,,,padeiro,,,M,,preto,escravo,"Rua do Fogo, 32",,"VENDE-SE hum preto padeiro e hum lindo moleque, na rua do Fogo n. 32.",,,,,,,,,,,,,,,,
170,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,venda,oferecendo serviço,1,,,,,,,,M,,,escravo,"Rua do Fogo, 32",,"VENDE-SE hum preto padeiro e hum lindo moleque, na rua do Fogo n. 32.",,,,,,,,,,,,,,,,
171,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,venda,oferecendo serviço,1,,,,,alfaiate,,,M,,preto,escravo,"Rua dos Pescadores, 91",,"VENDE SE hum preto perfeito alfaiate (de tesoura), na rua dos Pescadores n. 91.",,,,,,,,,,,,,,,,
172,Jornal do Commercio,178,4,http://memoria.bn.br/docreader/364568_03/698,8-Jul-1840,venda,oferecendo serviço,1,,,,,"costureira, engomadeira",,,F,17,parda,escrava,"Rua dos Pescadores, 91",,"VENDE-SE huma pardinha de 17 a 18 annos, que cose e engomma com perfeição; na rua dos Pescadores n. 91.",,,,,,,,,,,,,,,,
