Sort,Source,Edition,Page,URL,Pub Date,Ad Type,Seek/Offer,Number Sought/Offered,Ad Price Amt,Ad Price Period,Ad Placer Name,Ad Placer Sex,Advertised Occupations,Slave Name,Slave Origin,Slave Sex,Slave Age,Slave Color,Slave Status,Location,Location City,Ad Transcription,OBS,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38
136,Jornal do Commercio,324,3,http://memoria.bn.br/DocReader/364568_03/1283,7-Dec-1840,venda,oferecendo serviço,1,,,,,"lavadeira, cozinheira, quitandeira",,,F,,,escrava,"Rua do Senhor dos Passos, 45",,"VENDE-SE huma bonita escrava, sabendo lavar e cozinhar, e muito boa quitandeira: na rua do Senhor dos Passos n. 45.",,,,,,,,,,,,,,,,
137,Jornal do Commercio,324,3,http://memoria.bn.br/DocReader/364568_03/1283,7-Dec-1840,"compra
",procurando serviço,1,,,,,pedreiro,,,M,,,escravo,"Rua do Hospício, 35",,"PRECISA-SE comprar dous escravos peritos officiaes, hum de pedreiro e o outro de carpinteiro, isentos de vicios, e que sejão de boa conducta; na rua do Hospício n. 35.",,,,,,,,,,,,,,,,
138,Jornal do Commercio,324,3,http://memoria.bn.br/DocReader/364568_03/1283,7-Dec-1840,"compra
",procurando serviço,1,,,,,carpinteiro,,,M,,,escravo,"Rua do Hospício, 35",,"PRECISA-SE comprar dous escravos peritos officiaes, hum de pedreiro e o outro de carpinteiro, isentos de vicios, e que sejão de boa conducta; na rua do Hospício n. 35.",,,,,,,,,,,,,,,,
139,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,venda,oferecendo serviço,1,,,,,"cozinheira, engomadeira",,,F,,preta,escrava,"Rua do Piolho, 27 A",,"VENDE-SE huma rapariga de nação, com bons principios de cozinhar, engommar, ensaboar e coser: na rua do Piolho n. 27 A.",,,,,,,,,,,,,,,,
140,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,venda,oferecendo serviço,1,280$,,,,,,,M,,preto,escravo,"Arco do Telles, 5",,"VENDE-SE hum preto forte e robusto, por 280$, o qual he humilde e não tem vicios, dá jornal, e faz todo o mais serviço: no Arco do Telles n. 5.",,,,,,,,,,,,,,,,
141,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,aluguel,procurando serviço,1,,,,,cozinheiro,,,M,,preto,forro ou cativo,"Rua da Alfândega, 5",,"PRECISA-SE alugar, na rua da Alfândega n. 5, hum preto cozinheiro, forro ou cativo, que seja de boa conducta e costumes.",,,,,,,,,,,,,,,,
142,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,venda,oferecendo serviço,1,,,,,"engomadeira, costureira, engomadeira",,,F,,preta,escrava,"Rua da Alfândega, 21",,"VENDE-SE huma preta mocamba de bonita figura, a qual engomma muito bem, cose, cozinha e lava: na rua da Alfândega n. 21.",,,,,,,,,,,,,,,,
143,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,aluguel / venda,oferecendo serviço,1,,,,,,,,F,,preta,,"Rua do Livramento, 77",,ALUGA-SE ou VENDE-SE huma preta muito boa mocamba: na rua do Livramento n. 77.,,,,,,,,,,,,,,,,
144,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,compra,oferecendo serviço,">1
",,,,,,,,M,,preto,,"Rua do Ouvidor, 155",,"O senhor que annunciou que cura pretos oppilados, ou os compra, queira dirigir-se á rua do Ouvidor n. 155.",,,,,,,,,,,,,,,,
145,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,venda/aluguel,oferecendo serviço,1,,,,,,,,F,,branca ou parda,,"Rua Direita, 90",,"PRECISA-SE de huma mulher branca ou parda, que seja capaz e saiba tratar de doentes; na rua Direita n. 90.",,,,,,,,,,,,,,,,
146,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,venda,oferecendo serviço,3,,,,,,,,M,17,,escravo,"Rua do Canos, 52",,"VENDEM-SE tres muito lindos moleques peças, de 17 annos, proprios para officio ou pagens, e hum preto de 30 annos, de roça, muito encorpado; na rua do Canos n. 52.",,,,,,,,,,,,,,,,
147,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,venda,oferecendo serviço,1,,,,,roceiro,,,M,30,preto,escravo,"Rua do Canos, 52",,"VENDEM-SE tres muito lindos moleques peças, de 17 annos, proprios para officio ou pagens, e hum preto de 30 annos, de roça, muito encorpado; na rua do Canos n. 52.",,,,,,,,,,,,,,,,
148,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,venda,oferecendo serviço,1,,,,,"engomadeira, lavadeira e cozinheira",,,F,22,preta,escrava,"Rua do Cano, 52",,"VENDE-SE por se retirar seu senhor, huma linda mocamba de 22 annos, perfeita engommadeira, lavadeira e cozinheira, de boa conducta, e huma preta de roça, da mesma idade, boa lavadeira; na rua do Cano n. 52.",,,,,,,,,,,,,,,,
149,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,venda,oferecendo serviço,1,,,,,lavadeira,,,F,22,preta,escrava,"Rua do Cano, 52",,"VENDE-SE por se retirar seu senhor, huma linda mocamba de 22 annos, perfeita engommadeira, lavadeira e cozinheira, de boa conducta, e huma preta de roça, da mesma idade, boa lavadeira; na rua do Cano n. 52.",,,,,,,,,,,,,,,,
150,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,venda,oferecendo serviço,1,200,,,,alfaiate,,,M,17,preto,escravo,"Rua do Cano, 52",,"VENDE-SE, por precisão, hum muito lindo moleque de 17 annos, perfeito official de alfaiate (de cortar e fazer), e hum preto de meia idade, por 200$ réis; na rua do Cano n. 52.",,,,,,,,,,,,,,,,
151,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,venda,oferecendo serviço,1,200,,,,,,,M,,preto,escravo,"Rua do Cano, 52",,"VENDE-SE, por precisão, hum muito lindo moleque de 17 annos, perfeito official de alfaiate (de cortar e fazer), e hum preto de meia idade, por 200$ réis; na rua do Cano n. 52.",,,,,,,,,,,,,,,,
152,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,aluguel,oferecendo serviço,2,,,,,,,,M,,preto,,"Rua de São Pedro, 107",,"ALUGA-SE, na rua de S. Pedro n. 107, hum moleque e hum preto, sabendo ambos cozinhar, fazer compras e todo o mais serviço de huma casa, sendo o moleque muito próprio para pagem.",,,,,,,,,,,,,,,,
153,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,venda,oferecendo serviço,1,,,,,cozinheiro,,,M,30,preto,escravo,"Rua de Dom Manoel, 40",,"VENDE-SE, na rua de D. Manoel n. 40, hum preto de 30 annos, pouco mais ou menos, sabendo perfeitamente cozinhar o trivial de huma casa, e também he perfeito remador de botes ou outra qualquer embarcação",,,,,,,,,,,,,,,,
154,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,venda,oferecendo serviço,1,,,,,quitandeira,,,F,,preta,escrava,"Primeira travessa do Senado, 6",,"VENDE-SE huma escrava de meia idade, boa quitandeira de fazendas finas e com pratica de todo o serviço domestico; na primeira travessa do Senado n. 6.",,,,,,,,,,,,,,,,
155,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,fuga,oferecendo serviço,1,,,,,,Basilio,,M,24,pardo escuro,escravo,Chacara sita no caminho do Macaco,,"Fugio, no dia 16 de novembro, da chacara sita no caminho do Macaco, que foi do Sr. Ladislao, hum escravo pardo escuro, de nome Basilio, de idade de 24 annos, estatura ordinaria, magro, desdentado do lado de cima, e com pouca barba; levou vestido camisa de algodão americano, calças de riscado azul, e chapéo preto já velho. Quem o apprenhender e levar á dita casa será bem recompensado.",,,,,,,,,,,,,,,,
156,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,venda,oferecendo serviço,>1,,,,,,,,M,,,escravo,São Domingos de Nitherohy,,"VENDEM-SE todos os escravos, utensílios, assucar refinado, e generos da fabrica de Germano Constant, em S. Domingos de Nitherohy.",,,,,,,,,,,,,,,,
157,Jornal do Commercio,324,4,http://memoria.bn.br/DocReader/364568_03/1284,7-Dec-1840,fuga,oferecendo serviço,1,80$000,,,,,Antonio,Congo,M,,preto,escravo,"Rua do Ouvidor, 46",,"80$000 RS. DE GRATIFICAÇÃO a quem trouxer á rua do Ouvidor n. 46, hum preto de nome Antônio, baixo, grosso, nariz chato e largo, com signaes de feridas nas pernas, de nação Congo, sabendo fallar alguma cousa francez, e polir obras de ouro, etc. ; levou varias roupas de panno e brim, e fugio no dia 16 de julho de 1840.",,,,,,,,,,,,,,,,
158,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,venda,oferecendo serviço,1,,,J. Bouis,M,,,,M/F,,,escravo,"Rua do Ouvidor, 90",,"J. BOUIS faz leilão hoje, em sua casa, rua d'Ouvidor n. 90, de huma grande porção de escravos de ambos os sexos, constando de huma linda pardinha de 7 a 8 annos, muito clara; hum lindo boleeiro de 2 e 4 rodas, e de almofada, bom chacareiro; lindos moleques, huma porção de pretos da roça, ditos com officios, como pedreiros, carpinteiros, cozinheiros; lindas negrinhas, próprias para mocambas, e outros muitos, que serão arrematados com as condições de saude e boas vendas, para saldo de varias contas. Às 10 1/2 horas.",,,,,,,,,,,,,,,,
159,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,aluguel,procurando serviço,2,,,,,,,,M,,preto,,,,PRECISA-SE alugar dous pretos robustos para o serviço regular; dirijão-se a esta typografia.,,,,,,,,,,,,,,,,
160,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,compra,procurando serviço,1,,,,,,,,M,,,escravo,"Rua da Cadêa, 54",,"COMPRÃO-SE escravos, tanto para aqui como para fôra, e de todas as idades; na rua da Cadêa n. 54.",,,,,,,,,,,,,,,,
161,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,compra,procurando serviço,1,,,,,,,,F,,parda,escrava,"Rua da Cadêa, 54",,"PRECISA-SE comprar, para ir para S. Paulo, huma parda; na rua da Cadêa n. 54, sobrado.",,,,,,,,,,,,,,,,
162,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,venda,oferecendo serviço,1,,,,,,,,M,,,escravo,"Praia da Saude, 27",,"VENDE-SE na praia da Saude n. 27, hum moleque de 16 a 18 annos.",,,,,,,,,,,,,,,,
163,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,fuga,oferecendo serviço,1,,,,,,Firmino,,M,,preto,escravo,"Praça da Constituição, 12",,"Fugio, no dia 6 do corrente mez, hum preto de nome Firmino, de estatura ordinaria, reforçado do corpo, e picado de bexigas; levou calça e camisa de algodão de Minas; quem o levar á rua da Misericórdia ns. 15 e 48, terá boas alviçaras.",,,,,,,,,,,,,,,,
164,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,aluguel,oferecendo serviço,1,10$000,month,,,"lavadeira, engomadeira, cozinheira, costureira",,,F,,preta,,"Praça da Constituição, 12",,"ALUGA-SE, na Praça da Constituição n. 12, huma preta que lava, engomma, cozinha e cose, com condição de não sahir á rua, por 10$000 rs. mensaes, pagos sempre adiantados.",,,,,,,,,,,,,,,,
165,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,venda,oferecendo serviço,4,,,,,roceiro,,,M,18,preto,escravo,"Rua do Carmo, 41",,"VENDEM-SE, na rua do Carmo n. 41, quatro pretos de roça de 18 a 24 annos, reforçados e bons para todo o serviço; e outro bom cozinheiro de forno e fogão, bem parecido.",,,,,,,,,,,,,,,,
166,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,venda,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,escravo,"Rua do Carmo, 41",,"VENDEM-SE, na rua do Carmo n. 41, quatro pretos de roça de 18 a 24 annos, reforçados e bons para todo o serviço; e outro bom cozinheiro de forno e fogão, bem parecido.",,,,,,,,,,,,,,,,
167,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,aluguel,oferecendo serviço,1,,,,,criada,,,F,,parda,,"Gambôa, 113",,"ALUGA-SE huma criada parda de todo o serviço, para qualquer casa de família, mesmo estrangeira, afiançando-se a sua conducta; quem a mesma precisar pode procura-la na Gambôa n. 113.",,,,,,,,,,,,,,,,
168,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,fuga,procurando serviço,1,,,,,,,Moçambique,F,,preta,escrava,"Rua dos Pescadores, 29",,"Desappareceu huma negrinha, no dia 3 do corrente, pelas três horas e meia da tarde, indo em direcção a Santa Rita; levou vestido de riscadinho azul com riscas brancas, avental da mesma côr, sapatos côr de cobre com fitas; a qual he de nação Moçambique, falla como crioula, tem as orelhas e beiço furados, chama-se Perpetua, julga-se que tenha pedido couto a alguem, e por isso roga-se hajão de a mandar á rua dos Pescadores n. 29, onde se recompensará.",,,,,,,,,,,,,,,,
169,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,fuga,procurando serviço,1,,,,,,,,M,,preto,,"Rua do Senhor dos Passos, 45",,"QUEM der noticia de hum preto que no dia 5 do corrente se desencaminhou de huma companhia de huma senhora, conduzindo 25 mantas de escravos, indo pela rua dos Pescadores, na rua do Sr. Dos Passos n. 45, será gratificado.",,,,,,,,,,,,,,,,
170,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,venda,oferecendo serviço,1,320,,,,"lavadeira, cozinheira, engomadeira",,,F,,preta,escrava,"Rua da Conceição, 15",,"VENDE-SE huma preta, sabendo bem lavar, cozinhar e engommar liso; seu ultimo preço he 320 $ réis; na rua da Conceição n. 15.",,,,,,,,,,,,,,,,
171,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,compra,procurando serviço,1,,,,,"costureira, engomadeira",,,F,,preta,,"Rua Matacavallos, 19",,"PRECISA-SE comprar huma preta moça, que saiba coser e engommar com perfeição, dando-se alguns dias a contento: quem a tiver annuncie sua morada, ou dirija-se á rua Matacavallos n. 19.",,,,,,,,,,,,,,,,
172,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,compra ou aluguel,procurando serviço,1,,,,,,,,M/F,,,escravo,"Beco do Carmo, 9",,"COMPRA-SE, ou aluga-se hum escravo ou escrava de pequeno valor, tendo qualquer dos seguintes defeitos: mudo, surdo, gago, ou cego; no beco do Carmo n. 9, esquina da rua da Quitanda.",,,,,,,,,,,,,,,,
173,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,fuga,oferecendo serviço,1,,,Gustavo Adolfo de Aguilar Pantoja,M,,Joaquim,Benguela,M,,,africano livre,"Beco do Carmo, 9",,"No dia 6, do corrente dezembro, pelas 11 horas do dia, desappareceu da casa do desembargador Gustavo A. de A. Pantoja, em beco do Carmo n. 9, hum Africano livre ultimamente distribuído. Levou calça de panno muito grosso, e velha, azul ferrete; camisa de algodão americano nova, com mangas pelo cotovello; he alto, fulo, reforçado, tem no peito o seguinte signal - 3 -, he Benguella, e nem sabe dizer huma palavra; chama-se Joaquim; tem também na face esquerda huma cicatriz quasi apagada como de queimadura. Quem o apprehender terá huma boa recompensa.",,,,,,,,,,,,,,,,
174,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,aluguel,oferecendo serviço,1,,,,,"cozinheira, lavadeira, engomadeira",,,F,,preta,,"Rua do Rosário, 121",,"ALUGA-SE, na rua do Rosário n. 121, huma preta que sabe cozinhar, lavar, engommar e todo o mais serviço de huma casa.",,,,,,,,,,,,,,,,
175,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,venda,oferecendo serviço,1,,,,,"costureira, engomadeira, lavadeira, cozinheira",,,F,13,preta,,"Rua dos Latoeiros, 3",,"VENDE-SE huma mocamba de 13 annos, que borda, cose, engomma, lava e cozinha; na rua dos Latoeiros, loja pegada ás do n. 3.",,,,,,,,,,,,,,,,
176,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,venda,oferecendo serviço,1,300,,,,"engomadeira, lavadeira, cozinheira",,,F,22,preta,escrava,"Rua do Cano, 52",,"VENDEM-SE, de huma família que se retira, huma boa mocamba de 22 annos, perfeita engommadeira, lavadeira e cozinheira; huma preta moça, de roça e boa lavadeira; hum preto muito encorpado, de 30 annos, de roça; hum dito defeituoso de huma perna, por 200 $; e hum lindo moleque de 13 annos, com defeito em hum olho, por 300 $: na rua do Cano, n. 52.",,,,,,,,,,,,,,,,
177,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,venda,oferecendo serviço,1,,,,,"roceira, lavadeira",,,F,,preta,escrava,"Rua do Cano, 52",,"VENDEM-SE, de huma família que se retira, huma boa mocamba de 22 annos, perfeita engommadeira, lavadeira e cozinheira; huma preta moça, de roça e boa lavadeira; hum preto muito encorpado, de 30 annos, de roça; hum dito defeituoso de huma perna, por 200 $; e hum lindo moleque de 13 annos, com defeito em hum olho, por 300 $: na rua do Cano, n. 52.",,,,,,,,,,,,,,,,
178,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,venda,oferecendo serviço,1,,,,,roceiro,,,M,30,preto,escravo,"Rua do Cano, 52",,"VENDEM-SE, de huma família que se retira, huma boa mocamba de 22 annos, perfeita engommadeira, lavadeira e cozinheira; huma preta moça, de roça e boa lavadeira; hum preto muito encorpado, de 30 annos, de roça; hum dito defeituoso de huma perna, por 200 $; e hum lindo moleque de 13 annos, com defeito em hum olho, por 300 $: na rua do Cano, n. 52.",,,,,,,,,,,,,,,,
179,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,venda,oferecendo serviço,1,200,,,,,,,M,,,escravo,"Rua do Cano, 52",,"VENDEM-SE, de huma família que se retira, huma boa mocamba de 22 annos, perfeita engommadeira, lavadeira e cozinheira; huma preta moça, de roça e boa lavadeira; hum preto muito encorpado, de 30 annos, de roça; hum dito defeituoso de huma perna, por 200 $; e hum lindo moleque de 13 annos, com defeito em hum olho, por 300 $: na rua do Cano, n. 52.",,,,,,,,,,,,,,,,
180,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,venda,oferecendo serviço,1,300,,,,,,,M,13,preto,escravo,"Rua do Cano, 52",,"VENDEM-SE, de huma família que se retira, huma boa mocamba de 22 annos, perfeita engommadeira, lavadeira e cozinheira; huma preta moça, de roça e boa lavadeira; hum preto muito encorpado, de 30 annos, de roça; hum dito defeituoso de huma perna, por 200 $; e hum lindo moleque de 13 annos, com defeito em hum olho, por 300 $: na rua do Cano, n. 52.",,,,,,,,,,,,,,,,
181,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,venda,oferecendo serviço,3,,,,,,,,M,16,,escravo,"Rua do Cano, 52",,"VENDE-SE tres muito lindos moleques peças, de 16 a 17 annos, proprios para officio ou pagens: na rua do Cano n. 52.",,,,,,,,,,,,,,,,
182,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,venda,oferecendo serviço,1,,,,,alfaiate,,,M,18,preto,escrava,"Rua do Cano, 52",,"VENDE-SE hum perfeito official de alfaiate, de cortar e fazer, moleque de 18 annos; na rua do Cano n. 52.",,,,,,,,,,,,,,,,
183,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,fuga,oferecendo serviço,1,50$000,,,,,Maria,Uçá,M/F,,,,"Rua do Fogo, 59",,"50$000 RS. De gratificação. Fugio, no dia 26 do mez de julho do corrente anno, huma escrava de nome Maria, de nação Mina Uçá, alta, fula, de meia idade, com barriga crescida e o rosto comprido; falla desembaraçado, tem os pés meio inchados de erysipelas e huma empigem na testa, e não tem sinal da sua nação. Quem a levar à rua do Fogo n. 59 receberá a gratificação acima mencionada.",,,,,,,,,,,,,,,,
184,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,venda,oferecendo serviço,1,,,,,,,,M,26,preto,escravo,"Rua da Misericórdia, 40",,"VENDE-SE hum preto robusto, de nação, de 26 annos, o qual está acostumado a carregar taboleiros de fazenda, e tambem dá ao ganho 480 rs.; na rua da Misericórdia n. 40.",,,,,,,,,,,,,,,,
185,Jornal do Commercio,325,3,http://memoria.bn.br/DocReader/364568_03/1287,8-Dec-1840,venda,oferecendo serviço,1,,,,,,,,M,,,escravo,"Rua de São Bento, 33",,"VENDE-SE, na rua nova de S. Bento n. 33, hum moleque.",,,,,,,,,,,,,,,,
186,Jornal do Commercio,325,4,http://memoria.bn.br/DocReader/364568_03/1288,8-Dec-1840,venda,oferecendo serviço,1,,,,,costureira,,,F,,preta,escrava,"Rua da Quitanda, 153",,"VENDE-SE huma negrinha de 12 a 13 annos, bem feita e bonita, propria para mocamba de alguma menina, que cose bem e afiança-se não ter molestia alguma; na rua da Quitanda n. 153.",,,,,,,,,,,,,,,,
187,Jornal do Commercio,325,4,http://memoria.bn.br/DocReader/364568_03/1288,8-Dec-1840,venda,oferecendo serviço,1,,,,,alfaiate,,,M,20,preto,escravo,"Rua da Cadêa, 54",,"VENDE-SE hum molecão peça, de 20 annos, official de alfaiate e com mais prendas prestaveis, mas só se vende para fóra; o motivo á vista se dirá: na rua da Cadêa, sobrado n. 54.",,,,,,,,,,,,,,,,
188,Jornal do Commercio,325,4,http://memoria.bn.br/DocReader/364568_03/1288,8-Dec-1840,aluguel,oferecendo serviço,1,,,,,ama de leite,,,F,,preta,escrava,"Rua do Rosário, 61",,"ALUGA-SE para ama, huma preta de nação, moça e recolhida, com muito e bom leite do primeiro parto, sendo muito sadia e carinhosa para crianças; na rua do Rosário n. 61.",,,,,,,,,,,,,,,,
189,Jornal do Commercio,325,4,http://memoria.bn.br/DocReader/364568_03/1288,8-Dec-1840,aluguel,oferecendo serviço,1,,,,,cozinheiro,,,M,,preto,,"Rua do Cattete, 139",,ALUGA-SE hum preto bom cozinheiro e comprador; na rua do Cattete n. 139,,,,,,,,,,,,,,,,
190,Jornal do Commercio,325,4,http://memoria.bn.br/DocReader/364568_03/1288,8-Dec-1840,aluguel,oferecendo serviço,1,,,,,"cozinheira, costureira, lavadeira",,,F,,preta,forra,"Rua do Sabão, 144",,"ALUGA-SE, na rua do Sabão n. 144, huma preta forra, para o serviço de casa e rua, sabendo cozinhar, coser, lavar e tratar de crianças.",,,,,,,,,,,,,,,,
191,Jornal do Commercio,325,4,http://memoria.bn.br/DocReader/364568_03/1288,8-Dec-1840,venda,oferecendo serviço,1,,,,,,,,F,,parda,escrava,"Rua Direita, 17",,VENDE-SE huma parda prendada; na rua Direita n. 17.,,,,,,,,,,,,,,,,
192,Jornal do Commercio,325,4,http://memoria.bn.br/DocReader/364568_03/1288,8-Dec-1840,aluguel,oferecendo serviço,2,,,,,"costureira, serviço doméstico",,,F,14,preta,,"Rua da Prainha, 90",,"ALUGÃO-SE, para casa capaz, duas crioulas recolhidas de 14 annos, que sabem coser, e o mais arranjo de casa, cuidar de crianças, servir huma mesa, etc.; na rua da Prainha n. 90.",,,,,,,,,,,,,,,,
193,Jornal do Commercio,325,4,http://memoria.bn.br/DocReader/364568_03/1288,8-Dec-1840,fuga,procurando serviço,1,,,,,,,,M,19,preto,escravo,"Rua Direita, 159",,"Fugio, da fazenda Marmelleiros, na freguezia de Vassouras, hum escravo crioulo, de idade de 19 annos, alto, magro, bem feito de corpo, e feições regulares; levou vestido calças de algodão trançado e camisa de dito de Minas. Quem o descobrir e der parte na rua Direita n. 159, armazem, será bem recompensado.",,,,,,,,,,,,,,,,
194,Jornal do Commercio,326,3,http://memoria.bn.br/DocReader/364568_03/1291,10-Dec-1840,venda,oferecendo serviço,1,,,Frederico Guilherme,M,,,,M/F,,,escravo,"Rua do Ouvidor, 84",,"FREDERICO GUILHERME fará leilão, amanhãa sexta feira 11 do corrente, ás 11 horas em ponto, na sua casa, rua do Ouvidor n. 84, de huma grande porção de escravos de ambos os sexos, com diversos officios e de roça; lindos moleques e negrinhas, etc., etc. , os quaes serão vendidos impreterivelmente, como d costume, com condição de perfeita saude e fiança de boas vendas.",,,,,,,,,,,,,,,,
195,Jornal do Commercio,326,3,http://memoria.bn.br/DocReader/364568_03/1291,10-Dec-1840,venda,oferecendo serviço,>1,,,Feraudy,M,,,,M/F,,,escravo,Rua do Ouvidor ns 106 e 108,,"FERAUDY faz leilão, hoje quinta-feira 10 do corrente, em sua casa, rua do Ouvidor ns. 106 e 108, de varias fazendas, por conta de huma mascate que se retira, constando de chitas, rendas, pannos de linho, chales, lenços, brins, e muitas miudezas por todo o preço; hum preto, e hum cavallo russo, de muito boa marcha, com arreios, por conta do mesmo memorias de ouro e diamantes, adereços, collares, brincos, huma cadeira de mola e repouso, huma cama franceza, 3 frasqueiras, e hum resto de castiçaes de casquinha. Principiará ás 10 1/2 horas.",,,,,,,,,,,,,,,,
196,Jornal do Commercio,326,3,http://memoria.bn.br/DocReader/364568_03/1291,10-Dec-1840,venda,oferecendo serviço,2,,,,,,,,F,,preta,escrava,"Rua de São José, 10",,"VENDEM-SE duas negrinhas muito bonitas, para mocambas, na rua de S. José n. 10.",,,,,,,,,,,,,,,,
197,Jornal do Commercio,326,3,http://memoria.bn.br/DocReader/364568_03/1291,10-Dec-1840,venda,oferecendo serviço,1,,,,,,,,M,,preto,escravo,"Rua da Cadêa, 106",,"VENDE-SE hum robusto preto que faz todo o serviço de casa, e ao ganho dá 480; afiança-se não ter vícios, e vende-se por se precisar do importe; na rua da Cadêa n. 106, sobrado.",,,,,,,,,,,,,,,,
198,Jornal do Commercio,326,3,http://memoria.bn.br/DocReader/364568_03/1291,10-Dec-1840,aluguel,oferecendo serviço,1,,,,,"costureira, engommadeira",,,F,,preta,,"Rua do Sabão, 33",,"ALUGA-SE huma preta perfeita costureira e engommadeira, para todo o serviço de portas a dentro, para casa de família; afiança-se a boa conducta na rua do Sabão n. 33.",,,,,,,,,,,,,,,,
199,Jornal do Commercio,326,3,http://memoria.bn.br/DocReader/364568_03/1291,10-Dec-1840,venda,oferecendo serviço,1,,,,,,,,F,,preta,escrava,"Rua do Piolho, 27 A",,"VENDE-SE huma escrava rapariga, com principios de boa mocamba; na rua do Piolho n. 27 A.",,,,,,,,,,,,,,,,
200,Jornal do Commercio,326,3,http://memoria.bn.br/DocReader/364568_03/1291,10-Dec-1840,venda,oferecendo serviço,1,,,,,"costureira, engomadeira",,,F,10,parda,escrava,"Rua de São José, 77, 1º andar",,"VENDE-SE huma pardinha de 10 a 11 annos, que cose e engomma, na rua de S. José n. 77, 1º andar.",,,,,,,,,,,,,,,,
